Codigo,Descripcion,No. Fabricante,In Stock,Pedido,Total,Tipo,Mes_1,Mes_2,Mes_3,Mes_4,Mes_5,Mes_6,Mes_7,Mes_8,Mes_9,Mes_10,Mes_11,Mes_12,Demanda 4 meses,Demanda 5 meses,Demanda 6 meses,Pedido Sugerido 4 meses,Pedido Sugerido 5 meses,Pedido Sugerido 6 meses
ACEI-EUROL-ATF-0010,ACEITE 80W90 HPG CUBETA MINERAL EUROL,0.0,0.0,0.0,,INVENTARIO,0.0,0.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,21.0,21.0,0.00090211332,0.00112764165,0.00135316998,,,
ACEI-EUROL-ATF-0011,ACEITE ATF III LTS MINERAL EUROL,,601.0,0.0,601.0,VENTA,0.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,19.0496799799,19.05005780364,19.05043562738,0.0,0.0,0.0
ACEI-EUROL-ATF-0011,ACEITE ATF III LTS MINERAL EUROL,0.0,0.0,0.0,,INVENTARIO,0.0,0.0,624.0,624.0,605.0,605.0,605.0,604.0,601.0,601.0,601.0,601.0,19.0496799799,19.05005780364,19.05043562738,,,
ACEI-EUROL-ATF-0012,ACEITE 85W140 HPG EP GARRAFA MINERAL EUROL,,119.0,0.0,119.0,VENTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00090211332,0.00112764165,0.00135316998,0.0,0.0,0.0
ACEI-EUROL-ATF-0012,ACEITE 85W140 HPG EP GARRAFA MINERAL EUROL,0.0,0.0,0.0,,INVENTARIO,0.0,0.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,119.0,119.0,0.00090211332,0.00112764165,0.00135316998,,,
ACEI-EUROL-SINT-0001,ACEITE 5W40 1 LT SUPER LITE DIESEL Y GASOLINA FULL SINT/EUROL,,3.0,0.0,3.0,VENTA,15.0,61.0,98.0,30.0,67.0,66.0,-3.0,0.0,2.0,2.0,4.0,0.0,254.805313,313.440013,327.459134,251.805313,565.245326,637.8991470000001
ACEI-EUROL-SINT-0001,ACEITE 5W40 1 LT SUPER LITE DIESEL Y GASOLINA FULL SINT/EUROL,0.0,0.0,0.0,,INVENTARIO,339.0,278.0,181.0,151.0,76.0,18.0,22.0,11.0,9.0,7.0,3.0,3.0,254.805313,313.440013,327.459134,,,
ACEI-EUROL-SINT-0002,ACEITE 0W20 1 LT EVOLENCE GASOLINA FULL SINT/EUROL,,152.0,0.0,140.0,VENTA,46.0,10.0,58.0,22.0,31.0,28.0,0.0,5.0,13.0,9.0,5.0,0.0,101.14452599999998,108.9632354,141.2411704,0.0,70.10776139999999,110.20440579999999
ACEI-EUROL-SINT-0002,ACEITE 0W20 1 LT EVOLENCE GASOLINA FULL SINT/EUROL,0.0,0.0,0.0,,INVENTARIO,339.0,329.0,272.0,250.0,218.0,184.0,184.0,179.0,166.0,157.0,152.0,152.0,101.14452599999998,108.9632354,141.2411704,,,
ACEI-EUROL-SINT-0003,ACEITE 5W20 1 LT SUPER LITE GASOLINA FUL SINT/EUROL,,694.0,0.0,682.0,VENTA,112.0,86.0,130.0,101.0,57.0,35.0,45.0,22.0,11.0,35.0,91.0,0.0,164.71345200000002,208.199147,251.684842,0.0,0.0,0.0
ACEI-EUROL-SINT-0003,ACEITE 5W20 1 LT SUPER LITE GASOLINA FUL SINT/EUROL,0.0,0.0,0.0,,INVENTARIO,1312.0,1226.0,1105.0,1009.0,952.0,900.0,855.0,833.0,822.0,787.0,694.0,694.0,164.71345200000002,208.199147,251.684842,,,
ACEI-EUROL-SINT-0004,ACEITE 5W30 1 LT SUPER LITE GASOLINA FUL SINT/ EUROL,,0.0,0.0,-28.0,VENTA,49.0,85.0,82.0,23.0,44.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,63.998972,79.998238,95.997504,91.99897200000001,171.99721,203.995742
ACEI-EUROL-SINT-0004,ACEITE 5W30 1 LT SUPER LITE GASOLINA FUL SINT/ EUROL,0.0,0.0,0.0,,INVENTARIO,260.0,165.0,82.0,59.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,63.998972,79.998238,95.997504,,,
ACEI-EUROL-SINT-0005,ACEITE 10W30 EVOLENCE 1L FULL SINTETICO EUROL,,427.0,0.0,427.0,VENTA,0.0,0.0,0.0,0.0,43.0,12.0,30.0,24.0,8.0,6.0,75.0,0.0,54.417776252,54.41806311385,54.4183499757,0.0,0.0,0.0
ACEI-EUROL-SINT-0005,ACEITE 10W30 EVOLENCE 1L FULL SINTETICO EUROL,0.0,0.0,0.0,,INVENTARIO,0.0,0.0,624.0,624.0,581.0,569.0,539.0,515.0,507.0,502.0,427.0,427.0,54.417776252,54.41806311385,54.4183499757,,,
ACEI-EUROL-SINT-0006,ACEITE 10W30 GARRAFA 5L EVOLENCE FULL SINTETICO EUROL,,89.0,0.0,88.0,VENTA,0.0,0.0,0.0,1.0,22.0,10.0,20.0,29.0,5.0,13.0,50.0,0.0,32.51125714,32.51144797523,32.51163881046,0.0,0.0,0.0
ACEI-EUROL-SINT-0006,ACEITE 10W30 GARRAFA 5L EVOLENCE FULL SINTETICO EUROL,0.0,0.0,0.0,,INVENTARIO,0.0,0.0,240.0,239.0,217.0,207.0,187.0,158.0,153.0,139.0,89.0,89.0,32.51125714,32.51144797523,32.51163881046,,,
ACEI-EUROL-SINT-0009,ACEITE 5W30 GARRAFA 5L SUPER LITE GASOLINA FUL SINT/ EUROL,,0.0,0.0,0.0,VENTA,0.0,0.0,0.0,6.0,15.0,23.0,17.0,21.0,23.0,15.0,0.0,0.0,27.996757871,27.99695392195,27.9971499729,27.996757871,55.993711792949995,55.99410389485
ACEI-EUROL-SINT-0009,ACEITE 5W30 GARRAFA 5L SUPER LITE GASOLINA FUL SINT/ EUROL,0.0,0.0,0.0,,INVENTARIO,0.0,0.0,120.0,114.0,99.0,76.0,58.0,38.0,15.0,0.0,0.0,0.0,27.996757871,27.99695392195,27.9971499729,,,
ACEI-EUROL-SSINT-0001,ACEITE 15W40 1 LT SYNT PLUS P/DIESEL SEMI/SINT/ EUROL,,1592.0,0.0,1578.0,VENTA,70.0,141.0,127.0,113.0,107.0,44.0,58.0,52.0,59.0,78.0,121.0,0.0,175.99828000000002,219.99793,263.99758,0.0,0.0,0.0
ACEI-EUROL-SSINT-0001,ACEITE 15W40 1 LT SYNT PLUS P/DIESEL SEMI/SINT/ EUROL,0.0,0.0,0.0,,INVENTARIO,2466.0,2318.0,2194.0,2086.0,1963.0,1926.0,1911.0,1855.0,1799.0,1713.0,1592.0,1592.0,175.99828000000002,219.99793,263.99758,,,
ACEI-EUROL-SSINT-0002,ACEITE 15W40 GARRAFA SYNT/PLUS SEMI/SINT/ EUROL,,329.0,0.0,324.0,VENTA,53.0,82.0,74.0,61.0,54.0,54.0,29.0,33.0,22.0,36.0,52.0,0.0,279.99636200000003,361.995132,423.755002,0.0,317.9914940000001,461.750134
ACEI-EUROL-SSINT-0002,ACEITE 15W40 GARRAFA SYNT/PLUS SEMI/SINT/ EUROL,0.0,0.0,0.0,,INVENTARIO,247.0,163.0,676.0,617.0,558.0,499.0,478.0,444.0,424.0,385.0,329.0,329.0,279.99636200000003,361.995132,423.755002,,,
ACEI-EUROL-SSINT-0003,ACEITE 15W40 CUBETA SYNT/PLUS DIESEL SEMI/SINT/ EUROL,,146.0,0.0,136.0,VENTA,3.0,9.0,2.0,0.0,6.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,35.975492,44.97436,53.963986,0.0,0.0,0.0
ACEI-EUROL-SSINT-0003,ACEITE 15W40 CUBETA SYNT/PLUS DIESEL SEMI/SINT/ EUROL,0.0,0.0,0.0,,INVENTARIO,35.0,26.0,159.0,159.0,153.0,150.0,151.0,149.0,148.0,148.0,146.0,146.0,35.975492,44.97436,53.963986,,,
ACEI-EUROL-SSINT-0004,ACEITE 15W40 BARRIL SYNT/PLUS P/DIESEL SEMI/SINT/ EUROL,,5.0,0.0,2.0,VENTA,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,2.104633046,2.545914666,2.5474611793,0.10463304600000001,2.650547712,3.0933758452999998
ACEI-EUROL-SSINT-0004,ACEITE 15W40 BARRIL SYNT/PLUS P/DIESEL SEMI/SINT/ EUROL,0.0,0.0,0.0,,INVENTARIO,16.0,15.0,15.0,14.0,13.0,11.0,11.0,9.0,8.0,6.0,5.0,5.0,2.104633046,2.545914666,2.5474611793,,,
ACEI-EUROL-SSINT-0005,ACEITE 10W30 1 LT PRO LITE P/GASOLINA/DIESEL SEMI/SINT/ EUROL,,665.0,0.0,641.0,VENTA,49.0,47.0,5.0,25.0,47.0,47.0,13.0,48.0,26.0,57.0,35.0,0.0,185.882036,232.881946,281.88063,0.0,0.0,0.0
ACEI-EUROL-SSINT-0005,ACEITE 10W30 1 LT PRO LITE P/GASOLINA/DIESEL SEMI/SINT/ EUROL,0.0,0.0,0.0,,INVENTARIO,405.0,358.0,964.0,939.0,892.0,843.0,829.0,781.0,758.0,700.0,665.0,665.0,185.882036,232.881946,281.88063,,,
ACEI-EUROL-SSINT-0006,ACEITE 10W30 GARRAFA PRO LITE P/GASOLINA/DIESEL SEMI/SINT/ EUROL,,234.0,0.0,222.0,VENTA,33.0,34.0,78.0,42.0,37.0,40.0,11.0,27.0,15.0,13.0,31.0,0.0,151.173882,185.173472,218.227957,0.0,114.347354,181.401429
ACEI-EUROL-SSINT-0006,ACEITE 10W30 GARRAFA PRO LITE P/GASOLINA/DIESEL SEMI/SINT/ EUROL,0.0,0.0,0.0,,INVENTARIO,211.0,177.0,453.0,411.0,373.0,330.0,321.0,294.0,279.0,265.0,234.0,234.0,151.173882,185.173472,218.227957,,,
ACEI-EUROL-SSINT-0007,ACEITE 10W30 BARRIL PRO LITE P/GASOLINA SEMI/SINT/ EUROL,,0.0,0.0,0.0,VENTA,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983985587800002,1.92531405878,2.8522295587800004,0.9983985587800002,2.92371261756,4.77754361756
ACEI-EUROL-SSINT-0007,ACEITE 10W30 BARRIL PRO LITE P/GASOLINA SEMI/SINT/ EUROL,0.0,0.0,0.0,,INVENTARIO,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983985587800002,1.92531405878,2.8522295587800004,,,
ACEI-EUROL-SSINT-0008,ACEITE 20W50 1 LT PRO LITE P/GASOLINA SEMI/SINT/ EUROL,,2666.0,0.0,2650.0,VENTA,32.0,52.0,30.0,33.0,29.0,11.0,26.0,11.0,11.0,27.0,69.0,0.0,44.002056,55.002824,66.00319800000001,0.0,0.0,0.0
ACEI-EUROL-SSINT-0008,ACEITE 20W50 1 LT PRO LITE P/GASOLINA SEMI/SINT/ EUROL,0.0,0.0,0.0,,INVENTARIO,2979.0,2928.0,2889.0,2858.0,2824.0,2809.0,2779.0,2768.0,2763.0,2736.0,2666.0,2666.0,44.002056,55.002824,66.00319800000001,,,
ACEI-EUROL-SSINT-0009,ACEITE 20W50 GARRAFA PRO LITE P/GASOLINA SEMI/SINT/ EUROL,,317.0,0.0,313.0,VENTA,24.0,37.0,38.0,7.0,10.0,19.0,11.0,10.0,10.0,11.0,35.0,0.0,42.9988256,49.9988089,56.9987922,0.0,0.0,0.0
ACEI-EUROL-SSINT-0009,ACEITE 20W50 GARRAFA PRO LITE P/GASOLINA SEMI/SINT/ EUROL,0.0,0.0,0.0,,INVENTARIO,511.0,474.0,433.0,426.0,416.0,396.0,383.0,373.0,362.0,351.0,317.0,317.0,42.9988256,49.9988089,56.9987922,,,
ACEI-EUROL-SSINT-0010,ACEITE 20W50 BARRIL PRO LITE P/GASOLINA SEMI/SINT/ EUROL,,4.0,0.0,3.0,VENTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACEI-EUROL-SSINT-0010,ACEITE 20W50 BARRIL PRO LITE P/GASOLINA SEMI/SINT/ EUROL,0.0,0.0,0.0,,INVENTARIO,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,,,
ACEI-EUROL-SSINT-0011,ACEITE 15W40 GARRAFA DE  6 LTS GLOBENCE SA EUROL,,18.0,0.0,18.0,VENTA,0.0,0.0,0.0,2.0,21.0,35.0,27.0,25.0,38.0,27.0,41.0,0.0,57.95817014923,57.95836729846,57.95856444769,39.95817014923,97.91653744768999,97.91693174615
ACEI-EUROL-SSINT-0011,ACEITE 15W40 GARRAFA DE  6 LTS GLOBENCE SA EUROL,0.0,0.0,0.0,,INVENTARIO,0.0,0.0,240.0,238.0,216.0,181.0,152.0,125.0,86.0,59.0,18.0,18.0,57.95817014923,57.95836729846,57.95856444769,,,
ACEI-EUROL-SSINT-0012,ACEITE 15W40 1 LTS GLOBENCE SA EUROL,,293.0,0.0,293.0,VENTA,0.0,0.0,0.0,2.0,32.0,39.0,30.0,41.0,58.0,54.0,55.0,0.0,72.99706391373999,72.99756122747999,72.99805854121999,0.0,0.0,0.0
ACEI-EUROL-SSINT-0012,ACEITE 15W40 1 LTS GLOBENCE SA EUROL,0.0,0.0,0.0,,INVENTARIO,0.0,0.0,624.0,622.0,589.0,550.0,519.0,468.0,406.0,351.0,293.0,293.0,72.99706391373999,72.99756122747999,72.99805854121999,,,
ACEI-EUROL-SSINT-0013,ACEITE 20W50 4T 1LTS ROAD MINERAL MOTO  EUROL,,1793.0,0.0,1769.0,VENTA,0.0,0.0,0.0,0.0,24.0,1.0,1.0,0.0,0.0,36.0,12.0,0.0,21.6541286,21.65442839603,21.65472819206,0.0,0.0,0.0
ACEI-EUROL-SSINT-0013,ACEITE 20W50 4T 1LTS ROAD MINERAL MOTO  EUROL,0.0,0.0,0.0,,INVENTARIO,0.0,0.0,1872.0,1867.0,1843.0,1842.0,1841.0,1841.0,1841.0,1805.0,1793.0,1793.0,21.6541286,21.65442839603,21.65472819206,,,
ACEI-EUROL-SSINT-0015,ACEITE 5W20 GARRAFA 5L SUPER LITE EUROL,,221.0,0.0,221.0,VENTA,0.0,0.0,0.0,4.0,8.0,11.0,15.0,18.0,16.0,23.0,44.0,0.0,22.95881419,22.95900067096,22.95918715192,0.0,0.0,0.0
ACEI-EUROL-SSINT-0015,ACEITE 5W20 GARRAFA 5L SUPER LITE EUROL,0.0,0.0,0.0,,INVENTARIO,0.0,0.0,360.0,356.0,348.0,337.0,322.0,304.0,288.0,266.0,221.0,221.0,22.95881419,22.95900067096,22.95918715192,,,
ACEI-EUROL-SSINT-0016,ACEITE 5W40 GARRAFA  SUPER LITE EUROL,,29.0,0.0,27.0,VENTA,0.0,0.0,0.0,6.0,6.0,8.0,18.0,17.0,7.0,14.0,14.0,0.0,19.99977159574,20.00021359148,20.00065558722,0.0,12.999985187220005,13.0008691787
ACEI-EUROL-SSINT-0016,ACEITE 5W40 GARRAFA  SUPER LITE EUROL,0.0,0.0,0.0,,INVENTARIO,0.0,0.0,120.0,114.0,107.0,100.0,82.0,65.0,57.0,43.0,29.0,29.0,19.99977159574,20.00021359148,20.00065558722,,,
ACEI-EUROL-SSINT-0017,ACEITE 15W40 BARRIL GLOBENCE SA EUROL,,12.0,0.0,12.0,VENTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACEI-EUROL-SSINT-0017,ACEITE 15W40 BARRIL GLOBENCE SA EUROL,0.0,0.0,0.0,,INVENTARIO,0.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,,,
ACEI-EUROL-SSINT-0018,ACEITE 0W20 GARRAFA EVOLENCE F/SINTETICO EUROL,,71.0,0.0,71.0,VENTA,0.0,0.0,0.0,2.0,5.0,5.0,5.0,9.0,3.0,13.0,5.0,0.0,11.9999942707,12.0005152414,12.0010362121,0.0,0.0,0.0
ACEI-EUROL-SSINT-0018,ACEITE 0W20 GARRAFA EVOLENCE F/SINTETICO EUROL,0.0,0.0,0.0,,INVENTARIO,0.0,0.0,120.0,118.0,113.0,109.0,103.0,94.0,89.0,76.0,71.0,71.0,11.9999942707,12.0005152414,12.0010362121,,,
ACEI-EUROL-SSINT-0020,ACEITE 15W40 CUBETA GLOBENCE SA EUROL,,134.0,0.0,134.0,VENTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00073379996,0.00091724995,0.00110069994,0.0,0.0,0.0
ACEI-EUROL-SSINT-0020,ACEITE 15W40 CUBETA GLOBENCE SA EUROL,0.0,0.0,0.0,,INVENTARIO,0.0,0.0,135.0,135.0,135.0,135.0,135.0,135.0,134.0,134.0,134.0,134.0,0.00073379996,0.00091724995,0.00110069994,,,
ADIT-EURO-LIMP-0001,LIMPIADOR DE MOTOR 500 ML EUROL,,209.0,0.0,209.0,VENTA,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,0.0,14.0,6.0,0.0,3.80224115945,3.8025458189,3.80285047835,0.0,0.0,0.0
ADIT-EURO-LIMP-0001,LIMPIADOR DE MOTOR 500 ML EUROL,0.0,0.0,0.0,,INVENTARIO,0.0,0.0,240.0,239.0,238.0,236.0,233.0,230.0,229.0,215.0,209.0,209.0,3.80224115945,3.8025458189,3.80285047835,,,
ADIT-EURO-LIMP-0002,LIMPIADOR DE FRENOS SPRAY 500 ML EUROL,,106.0,0.0,102.0,VENTA,0.0,0.0,0.0,10.0,38.0,50.0,54.0,53.0,61.0,74.0,47.0,0.0,98.00001118705,98.0005803741,98.00114956115002,0.0,94.00059156115,94.00172993525001
ADIT-EURO-LIMP-0002,LIMPIADOR DE FRENOS SPRAY 500 ML EUROL,0.0,0.0,0.0,,INVENTARIO,0.0,0.0,504.0,488.0,453.0,401.0,347.0,293.0,231.0,154.0,106.0,106.0,98.00001118705,98.0005803741,98.00114956115002,,,
ADIT-EURO-LIMP-0003,LIQUIDO PENETRANTE ACEITE SPRAY 400 ML EUROL,,29.0,0.0,29.0,VENTA,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.35758127416,2.35780571581,2.35803015746,0.0,0.0,0.0
ADIT-EURO-LIMP-0003,LIQUIDO PENETRANTE ACEITE SPRAY 400 ML EUROL,0.0,0.0,0.0,,INVENTARIO,0.0,0.0,48.0,44.0,42.0,42.0,39.0,36.0,34.0,31.0,29.0,29.0,2.35758127416,2.35780571581,2.35803015746,,,
ADIT-EURO-LIMP-0004,LIMPIADOR DE INYECTORES DIESEL 250 ML EUROL,,239.0,0.0,239.0,VENTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.289479704,0.2901050893,0.2907304746,0.0,0.0,0.0
ADIT-EURO-LIMP-0004,LIMPIADOR DE INYECTORES DIESEL 250 ML EUROL,0.0,0.0,0.0,,INVENTARIO,0.0,0.0,252.0,252.0,252.0,252.0,258.0,258.0,258.0,249.0,239.0,239.0,0.289479704,0.2901050893,0.2907304746,,,
ADIT-EURO-LIMP-0005,LIMPIADOR DE INYECTORES PETROL GASOLINA 250 ML EUROL,,226.0,0.0,226.0,VENTA,0.0,0.0,0.0,0.0,1.0,3.0,9.0,0.0,0.0,4.0,8.0,0.0,4.000207253259999,4.00067027989,4.00113330652,0.0,0.0,0.0
ADIT-EURO-LIMP-0005,LIMPIADOR DE INYECTORES PETROL GASOLINA 250 ML EUROL,0.0,0.0,0.0,,INVENTARIO,0.0,0.0,252.0,252.0,250.0,248.0,239.0,238.0,238.0,234.0,226.0,226.0,4.000207253259999,4.00067027989,4.00113330652,,,
ADIT-EURO-LIMP-0006,LIMPIADOR DE CONTACTOS SPRAY 400ML EUROL,,39.0,0.0,39.0,VENTA,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,3.592514927,3.5930795545,3.593644182,0.0,0.0,0.0
ADIT-EURO-LIMP-0006,LIMPIADOR DE CONTACTOS SPRAY 400ML EUROL,0.0,0.0,0.0,,INVENTARIO,0.0,0.0,48.0,48.0,46.0,44.0,42.0,41.0,41.0,40.0,39.0,39.0,3.592514927,3.5930795545,3.593644182,,,
LIQU-FREN-EIFFEL-0001,LIQUIDO DE FRENOS DOT3 250 ML EIFFEL,,4164.0,0.0,8194.0,VENTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,28.0,549.0,0.0,0.00011451848,0.0001431480999999,0.00017177772,0.0,0.0,0.0
LIQU-FREN-EIFFEL-0001,LIQUIDO DE FRENOS DOT3 250 ML EIFFEL,0.0,0.0,0.0,,INVENTARIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4796.0,4764.0,4736.0,4164.0,4164.0,0.00011451848,0.0001431480999999,0.00017177772,,,
LIQU-FREN-EIFFEL-0002,LIQUIDO DE FRENOS DOT3 500ML EIFFEL,,2205.0,0.0,4215.0,VENTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,32.0,146.0,0.0,0.000152972892,0.000191216115,0.000229459338,0.0,0.0,0.0
LIQU-FREN-EIFFEL-0002,LIQUIDO DE FRENOS DOT3 500ML EIFFEL,0.0,0.0,0.0,,INVENTARIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2398.0,2385.0,2353.0,2205.0,2205.0,0.000152972892,0.000191216115,0.000229459338,,,
LIQU-FREN-EIFIL-0002,LIQUIDO DE FRENOS DOT3 500ML EIFFEL,,0.0,0.0,198.0,VENTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.00060314068,0.00075392585,0.00090471102,0.0,0.0,0.0
LIQU-FREN-EIFIL-0002,LIQUIDO DE FRENOS DOT3 500ML EIFFEL,0.0,0.0,0.0,,INVENTARIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00060314068,0.00075392585,0.00090471102,,,
LUBR-EIFFEL-GRASA-0001,GRASA N.O PANITA 500 GMS EFFIL,,888.0,0.0,1688.0,VENTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,136.0,164.0,0.0,0.00012503616,0.0001562952,0.00018755424,0.0,0.0,0.0
LUBR-EIFFEL-GRASA-0001,GRASA N.O PANITA 500 GMS EFFIL,0.0,0.0,0.0,,INVENTARIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1188.0,1052.0,888.0,888.0,0.00012503616,0.0001562952,0.00018755424,,,
LUBR-EIFFEL-GRASA-0002,GRASA N.O  2 CUBETA 18 KGMS  EIFFEL,,46.0,0.0,86.0,VENTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.00076484104,0.0009560513,0.00114726156,0.0,0.0,0.0
LUBR-EIFFEL-GRASA-0002,GRASA N.O  2 CUBETA 18 KGMS  EIFFEL,0.0,0.0,0.0,,INVENTARIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,46.0,46.0,46.0,0.00076484104,0.0009560513,0.00114726156,,,
LUBR-EUROL-GRASA-0001,GRASA LITHIUM UNIVERSAL EP2 400 GR EUROL,,276.0,0.0,276.0,VENTA,0.0,0.0,0.0,1.0,6.0,10.0,7.0,1.0,15.0,16.0,2.0,0.0,9.275532554280002,9.27588980002,9.27624704576,0.0,0.0,0.0
LUBR-EUROL-GRASA-0001,GRASA LITHIUM UNIVERSAL EP2 400 GR EUROL,0.0,0.0,0.0,,INVENTARIO,0.0,0.0,336.0,335.0,329.0,319.0,312.0,310.0,295.0,278.0,276.0,276.0,9.275532554280002,9.27588980002,9.27624704576,,,
