ItemCode,ItemName,ds,y,inventario
ACEI-EUROL-ATF-0001,ACEITE ATF III MINERAL 5 LTS EUROL,2024-10-01,0.0,120.0
ACEI-EUROL-ATF-0001,ACEITE ATF III MINERAL 5 LTS EUROL,2024-11-01,4.0,116.0
ACEI-EUROL-ATF-0001,ACEITE ATF III MINERAL 5 LTS EUROL,2024-12-01,0.0,116.0
ACEI-EUROL-ATF-0001,ACEITE ATF III MINERAL 5 LTS EUROL,2025-01-01,0.0,116.0
ACEI-EUROL-ATF-0001,ACEITE ATF III MINERAL 5 LTS EUROL,2025-02-01,2.0,114.0
ACEI-EUROL-ATF-0001,ACEITE ATF III MINERAL 5 LTS EUROL,2025-03-01,2.0,112.0
ACEI-EUROL-ATF-0002,ACEITE ATF CVT 1304 FUL SINTETICO 5 LTS EUROL,2025-04-01,0.0,118.0
ACEI-EUROL-ATF-0002,ACEITE ATF CVT 1304 FUL SINTETICO 5 LTS EUROL,2025-05-01,0.0,118.0
ACEI-EUROL-ATF-0002,ACEITE ATF CVT 1304 FUL SINTETICO 5 LTS EUROL,2025-06-01,0.0,118.0
ACEI-EUROL-ATF-0002,ACEITE ATF CVT 1304 FUL SINTETICO 5 LTS EUROL,2024-07-01,0.0,0.0
ACEI-EUROL-ATF-0002,ACEITE ATF CVT 1304 FUL SINTETICO 5 LTS EUROL,2024-08-01,0.0,0.0
ACEI-EUROL-ATF-0002,ACEITE ATF CVT 1304 FUL SINTETICO 5 LTS EUROL,2024-09-01,0.0,120.0
ACEI-EUROL-ATF-0002,ACEITE ATF CVT 1304 FUL SINTETICO 5 LTS EUROL,2024-10-01,0.0,120.0
ACEI-EUROL-ATF-0002,ACEITE ATF CVT 1304 FUL SINTETICO 5 LTS EUROL,2024-11-01,0.0,120.0
ACEI-EUROL-ATF-0002,ACEITE ATF CVT 1304 FUL SINTETICO 5 LTS EUROL,2024-12-01,1.0,119.0
ACEI-EUROL-ATF-0002,ACEITE ATF CVT 1304 FUL SINTETICO 5 LTS EUROL,2025-01-01,0.0,119.0
ACEI-EUROL-ATF-0002,ACEITE ATF CVT 1304 FUL SINTETICO 5 LTS EUROL,2025-02-01,0.0,119.0
ACEI-EUROL-ATF-0002,ACEITE ATF CVT 1304 FUL SINTETICO 5 LTS EUROL,2025-03-01,1.0,118.0
ACEI-EUROL-ATF-0003,ACEITE TRANSMISION  80W90 HPG MINERAL 5 LTS EUROL,2025-04-01,2.0,115.0
ACEI-EUROL-ATF-0003,ACEITE TRANSMISION  80W90 HPG MINERAL 5 LTS EUROL,2025-05-01,2.0,113.0
ACEI-EUROL-ATF-0003,ACEITE TRANSMISION  80W90 HPG MINERAL 5 LTS EUROL,2025-06-01,0.0,113.0
ACEI-EUROL-ATF-0003,ACEITE TRANSMISION  80W90 HPG MINERAL 5 LTS EUROL,2024-07-01,0.0,0.0
ACEI-EUROL-ATF-0003,ACEITE TRANSMISION  80W90 HPG MINERAL 5 LTS EUROL,2024-08-01,0.0,0.0
ACEI-EUROL-ATF-0003,ACEITE TRANSMISION  80W90 HPG MINERAL 5 LTS EUROL,2024-09-01,0.0,120.0
ACEI-EUROL-ATF-0003,ACEITE TRANSMISION  80W90 HPG MINERAL 5 LTS EUROL,2024-10-01,0.0,120.0
ACEI-EUROL-ATF-0003,ACEITE TRANSMISION  80W90 HPG MINERAL 5 LTS EUROL,2024-11-01,0.0,120.0
ACEI-EUROL-ATF-0003,ACEITE TRANSMISION  80W90 HPG MINERAL 5 LTS EUROL,2024-12-01,0.0,120.0
ACEI-EUROL-ATF-0003,ACEITE TRANSMISION  80W90 HPG MINERAL 5 LTS EUROL,2025-01-01,0.0,120.0
ACEI-EUROL-ATF-0003,ACEITE TRANSMISION  80W90 HPG MINERAL 5 LTS EUROL,2025-02-01,0.0,120.0
ACEI-EUROL-ATF-0003,ACEITE TRANSMISION  80W90 HPG MINERAL 5 LTS EUROL,2025-03-01,3.0,117.0
ACEI-EUROL-ATF-0005,ACEITE ATF 1100 1 LT  F/SINTETICO  EUROL,2025-04-01,2.0,294.0
ACEI-EUROL-ATF-0005,ACEITE ATF 1100 1 LT  F/SINTETICO  EUROL,2025-05-01,2.0,292.0
ACEI-EUROL-ATF-0005,ACEITE ATF 1100 1 LT  F/SINTETICO  EUROL,2025-06-01,0.0,292.0
ACEI-EUROL-ATF-0005,ACEITE ATF 1100 1 LT  F/SINTETICO  EUROL,2024-07-01,0.0,0.0
ACEI-EUROL-ATF-0005,ACEITE ATF 1100 1 LT  F/SINTETICO  EUROL,2024-08-01,0.0,0.0
ACEI-EUROL-ATF-0005,ACEITE ATF 1100 1 LT  F/SINTETICO  EUROL,2024-09-01,0.0,312.0
ACEI-EUROL-ATF-0005,ACEITE ATF 1100 1 LT  F/SINTETICO  EUROL,2024-10-01,0.0,312.0
ACEI-EUROL-ATF-0005,ACEITE ATF 1100 1 LT  F/SINTETICO  EUROL,2024-11-01,1.0,311.0
ACEI-EUROL-ATF-0005,ACEITE ATF 1100 1 LT  F/SINTETICO  EUROL,2024-12-01,8.0,303.0
ACEI-EUROL-ATF-0005,ACEITE ATF 1100 1 LT  F/SINTETICO  EUROL,2025-01-01,5.0,298.0
ACEI-EUROL-ATF-0005,ACEITE ATF 1100 1 LT  F/SINTETICO  EUROL,2025-02-01,2.0,296.0
ACEI-EUROL-ATF-0005,ACEITE ATF 1100 1 LT  F/SINTETICO  EUROL,2025-03-01,0.0,296.0
ACEI-EUROL-ATF-0006,ACEITE TRANSMISION  80W90 HPG 1 LT MINERAL  EUROL,2025-04-01,12.0,560.0
ACEI-EUROL-ATF-0006,ACEITE TRANSMISION  80W90 HPG 1 LT MINERAL  EUROL,2025-05-01,3.0,556.0
ACEI-EUROL-ATF-0006,ACEITE TRANSMISION  80W90 HPG 1 LT MINERAL  EUROL,2025-06-01,0.0,556.0
ACEI-EUROL-ATF-0006,ACEITE TRANSMISION  80W90 HPG 1 LT MINERAL  EUROL,2024-07-01,0.0,0.0
ACEI-EUROL-ATF-0006,ACEITE TRANSMISION  80W90 HPG 1 LT MINERAL  EUROL,2024-08-01,0.0,0.0
ACEI-EUROL-ATF-0006,ACEITE TRANSMISION  80W90 HPG 1 LT MINERAL  EUROL,2024-09-01,0.0,624.0
ACEI-EUROL-ATF-0006,ACEITE TRANSMISION  80W90 HPG 1 LT MINERAL  EUROL,2024-10-01,0.0,624.0
ACEI-EUROL-ATF-0006,ACEITE TRANSMISION  80W90 HPG 1 LT MINERAL  EUROL,2024-11-01,4.0,620.0
ACEI-EUROL-ATF-0006,ACEITE TRANSMISION  80W90 HPG 1 LT MINERAL  EUROL,2024-12-01,21.0,599.0
ACEI-EUROL-ATF-0006,ACEITE TRANSMISION  80W90 HPG 1 LT MINERAL  EUROL,2025-01-01,1.0,598.0
ACEI-EUROL-ATF-0006,ACEITE TRANSMISION  80W90 HPG 1 LT MINERAL  EUROL,2025-02-01,11.0,587.0
ACEI-EUROL-ATF-0006,ACEITE TRANSMISION  80W90 HPG 1 LT MINERAL  EUROL,2025-03-01,9.0,578.0
ACEI-EUROL-ATF-0007,ACEITE 85W140 HPG EP CUBETA MINERAL EUROL,2025-04-01,0.0,22.0
ACEI-EUROL-ATF-0007,ACEITE 85W140 HPG EP CUBETA MINERAL EUROL,2025-05-01,1.0,21.0
ACEI-EUROL-ATF-0007,ACEITE 85W140 HPG EP CUBETA MINERAL EUROL,2025-06-01,0.0,21.0
ACEI-EUROL-ATF-0007,ACEITE 85W140 HPG EP CUBETA MINERAL EUROL,2024-07-01,0.0,0.0
ACEI-EUROL-ATF-0007,ACEITE 85W140 HPG EP CUBETA MINERAL EUROL,2024-08-01,0.0,0.0
ACEI-EUROL-ATF-0007,ACEITE 85W140 HPG EP CUBETA MINERAL EUROL,2024-09-01,0.0,22.0
ACEI-EUROL-ATF-0007,ACEITE 85W140 HPG EP CUBETA MINERAL EUROL,2024-10-01,0.0,22.0
ACEI-EUROL-ATF-0007,ACEITE 85W140 HPG EP CUBETA MINERAL EUROL,2024-11-01,0.0,22.0
ACEI-EUROL-ATF-0007,ACEITE 85W140 HPG EP CUBETA MINERAL EUROL,2024-12-01,0.0,22.0
ACEI-EUROL-ATF-0007,ACEITE 85W140 HPG EP CUBETA MINERAL EUROL,2025-01-01,0.0,22.0
ACEI-EUROL-ATF-0007,ACEITE 85W140 HPG EP CUBETA MINERAL EUROL,2025-02-01,0.0,22.0
ACEI-EUROL-ATF-0007,ACEITE 85W140 HPG EP CUBETA MINERAL EUROL,2025-03-01,0.0,22.0
ACEI-EUROL-ATF-0008,ACEITE ATF III CUBETA MINERAL EUROL,2025-04-01,0.0,22.0
ACEI-EUROL-ATF-0008,ACEITE ATF III CUBETA MINERAL EUROL,2025-05-01,0.0,22.0
ACEI-EUROL-ATF-0008,ACEITE ATF III CUBETA MINERAL EUROL,2025-06-01,0.0,22.0
ACEI-EUROL-ATF-0008,ACEITE ATF III CUBETA MINERAL EUROL,2024-07-01,0.0,0.0
ACEI-EUROL-ATF-0008,ACEITE ATF III CUBETA MINERAL EUROL,2024-08-01,0.0,0.0
ACEI-EUROL-ATF-0008,ACEITE ATF III CUBETA MINERAL EUROL,2024-09-01,0.0,22.0
ACEI-EUROL-ATF-0008,ACEITE ATF III CUBETA MINERAL EUROL,2024-10-01,0.0,22.0
ACEI-EUROL-ATF-0008,ACEITE ATF III CUBETA MINERAL EUROL,2024-11-01,0.0,22.0
ACEI-EUROL-ATF-0008,ACEITE ATF III CUBETA MINERAL EUROL,2024-12-01,0.0,22.0
ACEI-EUROL-ATF-0008,ACEITE ATF III CUBETA MINERAL EUROL,2025-01-01,0.0,22.0
ACEI-EUROL-ATF-0008,ACEITE ATF III CUBETA MINERAL EUROL,2025-02-01,0.0,22.0
ACEI-EUROL-ATF-0008,ACEITE ATF III CUBETA MINERAL EUROL,2025-03-01,0.0,22.0
ACEI-EUROL-ATF-0009,ACEITE HIDRAULICO ISO-VG68 CUBETA MINERAL EUROL,2025-04-01,0.0,6.0
ACEI-EUROL-ATF-0009,ACEITE HIDRAULICO ISO-VG68 CUBETA MINERAL EUROL,2025-05-01,0.0,6.0
ACEI-EUROL-ATF-0009,ACEITE HIDRAULICO ISO-VG68 CUBETA MINERAL EUROL,2025-06-01,0.0,6.0
ACEI-EUROL-ATF-0009,ACEITE HIDRAULICO ISO-VG68 CUBETA MINERAL EUROL,2024-07-01,0.0,0.0
ACEI-EUROL-ATF-0009,ACEITE HIDRAULICO ISO-VG68 CUBETA MINERAL EUROL,2024-08-01,0.0,0.0
ACEI-EUROL-ATF-0009,ACEITE HIDRAULICO ISO-VG68 CUBETA MINERAL EUROL,2024-09-01,0.0,6.0
ACEI-EUROL-ATF-0009,ACEITE HIDRAULICO ISO-VG68 CUBETA MINERAL EUROL,2024-10-01,0.0,6.0
ACEI-EUROL-ATF-0009,ACEITE HIDRAULICO ISO-VG68 CUBETA MINERAL EUROL,2024-11-01,0.0,6.0
ACEI-EUROL-ATF-0009,ACEITE HIDRAULICO ISO-VG68 CUBETA MINERAL EUROL,2024-12-01,0.0,6.0
ACEI-EUROL-ATF-0009,ACEITE HIDRAULICO ISO-VG68 CUBETA MINERAL EUROL,2025-01-01,0.0,6.0
ACEI-EUROL-ATF-0009,ACEITE HIDRAULICO ISO-VG68 CUBETA MINERAL EUROL,2025-02-01,0.0,6.0
ACEI-EUROL-ATF-0009,ACEITE HIDRAULICO ISO-VG68 CUBETA MINERAL EUROL,2025-03-01,0.0,6.0
ACEI-EUROL-ATF-0010,ACEITE 80W90 HPG CUBETA MINERAL EUROL,2025-04-01,0.0,22.0
ACEI-EUROL-ATF-0010,ACEITE 80W90 HPG CUBETA MINERAL EUROL,2025-05-01,1.0,21.0
ACEI-EUROL-ATF-0010,ACEITE 80W90 HPG CUBETA MINERAL EUROL,2025-06-01,0.0,21.0
ACEI-EUROL-ATF-0010,ACEITE 80W90 HPG CUBETA MINERAL EUROL,2024-07-01,0.0,0.0
ACEI-EUROL-ATF-0010,ACEITE 80W90 HPG CUBETA MINERAL EUROL,2024-08-01,0.0,0.0
ACEI-EUROL-ATF-0010,ACEITE 80W90 HPG CUBETA MINERAL EUROL,2024-09-01,0.0,22.0
ACEI-EUROL-ATF-0010,ACEITE 80W90 HPG CUBETA MINERAL EUROL,2024-10-01,0.0,22.0
ACEI-EUROL-ATF-0010,ACEITE 80W90 HPG CUBETA MINERAL EUROL,2024-11-01,0.0,22.0
ACEI-EUROL-ATF-0010,ACEITE 80W90 HPG CUBETA MINERAL EUROL,2024-12-01,0.0,22.0
ACEI-EUROL-ATF-0010,ACEITE 80W90 HPG CUBETA MINERAL EUROL,2025-01-01,0.0,22.0
ACEI-EUROL-ATF-0010,ACEITE 80W90 HPG CUBETA MINERAL EUROL,2025-02-01,0.0,22.0
ACEI-EUROL-ATF-0010,ACEITE 80W90 HPG CUBETA MINERAL EUROL,2025-03-01,0.0,22.0
ACEI-EUROL-ATF-0011,ACEITE ATF III LTS MINERAL EUROL,2025-04-01,0.0,601.0
ACEI-EUROL-ATF-0011,ACEITE ATF III LTS MINERAL EUROL,2025-05-01,0.0,601.0
ACEI-EUROL-ATF-0011,ACEITE ATF III LTS MINERAL EUROL,2025-06-01,0.0,601.0
ACEI-EUROL-ATF-0011,ACEITE ATF III LTS MINERAL EUROL,2024-07-01,0.0,0.0
ACEI-EUROL-ATF-0011,ACEITE ATF III LTS MINERAL EUROL,2024-08-01,0.0,0.0
ACEI-EUROL-ATF-0011,ACEITE ATF III LTS MINERAL EUROL,2024-09-01,0.0,624.0
ACEI-EUROL-ATF-0011,ACEITE ATF III LTS MINERAL EUROL,2024-10-01,0.0,624.0
ACEI-EUROL-ATF-0011,ACEITE ATF III LTS MINERAL EUROL,2024-11-01,19.0,605.0
ACEI-EUROL-ATF-0011,ACEITE ATF III LTS MINERAL EUROL,2024-12-01,0.0,605.0
ACEI-EUROL-ATF-0011,ACEITE ATF III LTS MINERAL EUROL,2025-01-01,0.0,605.0
ACEI-EUROL-ATF-0011,ACEITE ATF III LTS MINERAL EUROL,2025-02-01,1.0,604.0
ACEI-EUROL-ATF-0011,ACEITE ATF III LTS MINERAL EUROL,2025-03-01,3.0,601.0
ACEI-EUROL-ATF-0012,ACEITE 85W140 HPG EP GARRAFA MINERAL EUROL,2025-04-01,0.0,120.0
ACEI-EUROL-ATF-0012,ACEITE 85W140 HPG EP GARRAFA MINERAL EUROL,2025-05-01,1.0,119.0
ACEI-EUROL-ATF-0012,ACEITE 85W140 HPG EP GARRAFA MINERAL EUROL,2025-06-01,0.0,119.0
ACEI-EUROL-ATF-0012,ACEITE 85W140 HPG EP GARRAFA MINERAL EUROL,2024-07-01,0.0,0.0
ACEI-EUROL-ATF-0012,ACEITE 85W140 HPG EP GARRAFA MINERAL EUROL,2024-08-01,0.0,0.0
ACEI-EUROL-ATF-0012,ACEITE 85W140 HPG EP GARRAFA MINERAL EUROL,2024-09-01,0.0,120.0
ACEI-EUROL-ATF-0012,ACEITE 85W140 HPG EP GARRAFA MINERAL EUROL,2024-10-01,0.0,120.0
ACEI-EUROL-ATF-0012,ACEITE 85W140 HPG EP GARRAFA MINERAL EUROL,2024-11-01,0.0,120.0
ACEI-EUROL-ATF-0012,ACEITE 85W140 HPG EP GARRAFA MINERAL EUROL,2024-12-01,0.0,120.0
ACEI-EUROL-ATF-0012,ACEITE 85W140 HPG EP GARRAFA MINERAL EUROL,2025-01-01,0.0,120.0
ACEI-EUROL-ATF-0012,ACEITE 85W140 HPG EP GARRAFA MINERAL EUROL,2025-02-01,0.0,120.0
ACEI-EUROL-ATF-0012,ACEITE 85W140 HPG EP GARRAFA MINERAL EUROL,2025-03-01,0.0,120.0
ACEI-EUROL-SINT-0001,ACEITE 5W40 1 LT SUPER LITE DIESEL Y GASOLINA FULL SINT/EUROL,2025-04-01,2.0,7.0
ACEI-EUROL-SINT-0001,ACEITE 5W40 1 LT SUPER LITE DIESEL Y GASOLINA FULL SINT/EUROL,2025-05-01,4.0,3.0
ACEI-EUROL-SINT-0001,ACEITE 5W40 1 LT SUPER LITE DIESEL Y GASOLINA FULL SINT/EUROL,2025-06-01,0.0,3.0
ACEI-EUROL-SINT-0001,ACEITE 5W40 1 LT SUPER LITE DIESEL Y GASOLINA FULL SINT/EUROL,2024-07-01,15.0,339.0
ACEI-EUROL-SINT-0001,ACEITE 5W40 1 LT SUPER LITE DIESEL Y GASOLINA FULL SINT/EUROL,2024-08-01,61.0,278.0
ACEI-EUROL-SINT-0001,ACEITE 5W40 1 LT SUPER LITE DIESEL Y GASOLINA FULL SINT/EUROL,2024-09-01,98.0,181.0
ACEI-EUROL-SINT-0001,ACEITE 5W40 1 LT SUPER LITE DIESEL Y GASOLINA FULL SINT/EUROL,2024-10-01,30.0,151.0
ACEI-EUROL-SINT-0001,ACEITE 5W40 1 LT SUPER LITE DIESEL Y GASOLINA FULL SINT/EUROL,2024-11-01,67.0,76.0
ACEI-EUROL-SINT-0001,ACEITE 5W40 1 LT SUPER LITE DIESEL Y GASOLINA FULL SINT/EUROL,2024-12-01,66.0,18.0
ACEI-EUROL-SINT-0001,ACEITE 5W40 1 LT SUPER LITE DIESEL Y GASOLINA FULL SINT/EUROL,2025-01-01,-3.0,22.0
ACEI-EUROL-SINT-0001,ACEITE 5W40 1 LT SUPER LITE DIESEL Y GASOLINA FULL SINT/EUROL,2025-02-01,0.0,11.0
ACEI-EUROL-SINT-0001,ACEITE 5W40 1 LT SUPER LITE DIESEL Y GASOLINA FULL SINT/EUROL,2025-03-01,2.0,9.0
ACEI-EUROL-SINT-0002,ACEITE 0W20 1 LT EVOLENCE GASOLINA FULL SINT/EUROL,2025-04-01,9.0,157.0
ACEI-EUROL-SINT-0002,ACEITE 0W20 1 LT EVOLENCE GASOLINA FULL SINT/EUROL,2025-05-01,5.0,152.0
ACEI-EUROL-SINT-0002,ACEITE 0W20 1 LT EVOLENCE GASOLINA FULL SINT/EUROL,2025-06-01,0.0,152.0
ACEI-EUROL-SINT-0002,ACEITE 0W20 1 LT EVOLENCE GASOLINA FULL SINT/EUROL,2024-07-01,46.0,339.0
ACEI-EUROL-SINT-0002,ACEITE 0W20 1 LT EVOLENCE GASOLINA FULL SINT/EUROL,2024-08-01,10.0,329.0
ACEI-EUROL-SINT-0002,ACEITE 0W20 1 LT EVOLENCE GASOLINA FULL SINT/EUROL,2024-09-01,58.0,272.0
ACEI-EUROL-SINT-0002,ACEITE 0W20 1 LT EVOLENCE GASOLINA FULL SINT/EUROL,2024-10-01,22.0,250.0
ACEI-EUROL-SINT-0002,ACEITE 0W20 1 LT EVOLENCE GASOLINA FULL SINT/EUROL,2024-11-01,31.0,218.0
ACEI-EUROL-SINT-0002,ACEITE 0W20 1 LT EVOLENCE GASOLINA FULL SINT/EUROL,2024-12-01,28.0,184.0
ACEI-EUROL-SINT-0002,ACEITE 0W20 1 LT EVOLENCE GASOLINA FULL SINT/EUROL,2025-01-01,0.0,184.0
ACEI-EUROL-SINT-0002,ACEITE 0W20 1 LT EVOLENCE GASOLINA FULL SINT/EUROL,2025-02-01,5.0,179.0
ACEI-EUROL-SINT-0002,ACEITE 0W20 1 LT EVOLENCE GASOLINA FULL SINT/EUROL,2025-03-01,13.0,166.0
ACEI-EUROL-SINT-0003,ACEITE 5W20 1 LT SUPER LITE GASOLINA FUL SINT/EUROL,2025-04-01,35.0,787.0
ACEI-EUROL-SINT-0003,ACEITE 5W20 1 LT SUPER LITE GASOLINA FUL SINT/EUROL,2025-05-01,91.0,694.0
ACEI-EUROL-SINT-0003,ACEITE 5W20 1 LT SUPER LITE GASOLINA FUL SINT/EUROL,2025-06-01,0.0,694.0
ACEI-EUROL-SINT-0003,ACEITE 5W20 1 LT SUPER LITE GASOLINA FUL SINT/EUROL,2024-07-01,112.0,1312.0
ACEI-EUROL-SINT-0003,ACEITE 5W20 1 LT SUPER LITE GASOLINA FUL SINT/EUROL,2024-08-01,86.0,1226.0
ACEI-EUROL-SINT-0003,ACEITE 5W20 1 LT SUPER LITE GASOLINA FUL SINT/EUROL,2024-09-01,130.0,1105.0
ACEI-EUROL-SINT-0003,ACEITE 5W20 1 LT SUPER LITE GASOLINA FUL SINT/EUROL,2024-10-01,101.0,1009.0
ACEI-EUROL-SINT-0003,ACEITE 5W20 1 LT SUPER LITE GASOLINA FUL SINT/EUROL,2024-11-01,57.0,952.0
ACEI-EUROL-SINT-0003,ACEITE 5W20 1 LT SUPER LITE GASOLINA FUL SINT/EUROL,2024-12-01,35.0,900.0
ACEI-EUROL-SINT-0003,ACEITE 5W20 1 LT SUPER LITE GASOLINA FUL SINT/EUROL,2025-01-01,45.0,855.0
ACEI-EUROL-SINT-0003,ACEITE 5W20 1 LT SUPER LITE GASOLINA FUL SINT/EUROL,2025-02-01,22.0,833.0
ACEI-EUROL-SINT-0003,ACEITE 5W20 1 LT SUPER LITE GASOLINA FUL SINT/EUROL,2025-03-01,11.0,822.0
ACEI-EUROL-SINT-0004,ACEITE 5W30 1 LT SUPER LITE GASOLINA FUL SINT/ EUROL,2025-04-01,0.0,0.0
ACEI-EUROL-SINT-0004,ACEITE 5W30 1 LT SUPER LITE GASOLINA FUL SINT/ EUROL,2025-05-01,0.0,0.0
ACEI-EUROL-SINT-0004,ACEITE 5W30 1 LT SUPER LITE GASOLINA FUL SINT/ EUROL,2025-06-01,0.0,0.0
ACEI-EUROL-SINT-0004,ACEITE 5W30 1 LT SUPER LITE GASOLINA FUL SINT/ EUROL,2024-07-01,49.0,260.0
ACEI-EUROL-SINT-0004,ACEITE 5W30 1 LT SUPER LITE GASOLINA FUL SINT/ EUROL,2024-08-01,85.0,165.0
ACEI-EUROL-SINT-0004,ACEITE 5W30 1 LT SUPER LITE GASOLINA FUL SINT/ EUROL,2024-09-01,82.0,82.0
ACEI-EUROL-SINT-0004,ACEITE 5W30 1 LT SUPER LITE GASOLINA FUL SINT/ EUROL,2024-10-01,23.0,59.0
ACEI-EUROL-SINT-0004,ACEITE 5W30 1 LT SUPER LITE GASOLINA FUL SINT/ EUROL,2024-11-01,44.0,15.0
ACEI-EUROL-SINT-0004,ACEITE 5W30 1 LT SUPER LITE GASOLINA FUL SINT/ EUROL,2024-12-01,16.0,4.0
ACEI-EUROL-SINT-0004,ACEITE 5W30 1 LT SUPER LITE GASOLINA FUL SINT/ EUROL,2025-01-01,8.0,0.0
ACEI-EUROL-SINT-0004,ACEITE 5W30 1 LT SUPER LITE GASOLINA FUL SINT/ EUROL,2025-02-01,0.0,0.0
ACEI-EUROL-SINT-0004,ACEITE 5W30 1 LT SUPER LITE GASOLINA FUL SINT/ EUROL,2025-03-01,0.0,0.0
ACEI-EUROL-SINT-0005,ACEITE 10W30 EVOLENCE 1L FULL SINTETICO EUROL,2025-04-01,6.0,502.0
ACEI-EUROL-SINT-0005,ACEITE 10W30 EVOLENCE 1L FULL SINTETICO EUROL,2025-05-01,75.0,427.0
ACEI-EUROL-SINT-0005,ACEITE 10W30 EVOLENCE 1L FULL SINTETICO EUROL,2025-06-01,0.0,427.0
ACEI-EUROL-SINT-0005,ACEITE 10W30 EVOLENCE 1L FULL SINTETICO EUROL,2024-07-01,0.0,0.0
ACEI-EUROL-SINT-0005,ACEITE 10W30 EVOLENCE 1L FULL SINTETICO EUROL,2024-08-01,0.0,0.0
ACEI-EUROL-SINT-0005,ACEITE 10W30 EVOLENCE 1L FULL SINTETICO EUROL,2024-09-01,0.0,624.0
ACEI-EUROL-SINT-0005,ACEITE 10W30 EVOLENCE 1L FULL SINTETICO EUROL,2024-10-01,0.0,624.0
ACEI-EUROL-SINT-0005,ACEITE 10W30 EVOLENCE 1L FULL SINTETICO EUROL,2024-11-01,43.0,581.0
ACEI-EUROL-SINT-0005,ACEITE 10W30 EVOLENCE 1L FULL SINTETICO EUROL,2024-12-01,12.0,569.0
ACEI-EUROL-SINT-0005,ACEITE 10W30 EVOLENCE 1L FULL SINTETICO EUROL,2025-01-01,30.0,539.0
ACEI-EUROL-SINT-0005,ACEITE 10W30 EVOLENCE 1L FULL SINTETICO EUROL,2025-02-01,24.0,515.0
ACEI-EUROL-SINT-0005,ACEITE 10W30 EVOLENCE 1L FULL SINTETICO EUROL,2025-03-01,8.0,507.0
ACEI-EUROL-SINT-0006,ACEITE 10W30 GARRAFA 5L EVOLENCE FULL SINTETICO EUROL,2025-04-01,13.0,139.0
ACEI-EUROL-SINT-0006,ACEITE 10W30 GARRAFA 5L EVOLENCE FULL SINTETICO EUROL,2025-05-01,50.0,89.0
ACEI-EUROL-SINT-0006,ACEITE 10W30 GARRAFA 5L EVOLENCE FULL SINTETICO EUROL,2025-06-01,0.0,89.0
ACEI-EUROL-SINT-0006,ACEITE 10W30 GARRAFA 5L EVOLENCE FULL SINTETICO EUROL,2024-07-01,0.0,0.0
ACEI-EUROL-SINT-0006,ACEITE 10W30 GARRAFA 5L EVOLENCE FULL SINTETICO EUROL,2024-08-01,0.0,0.0
ACEI-EUROL-SINT-0006,ACEITE 10W30 GARRAFA 5L EVOLENCE FULL SINTETICO EUROL,2024-09-01,0.0,240.0
