ItemCode,ItemName,ds,y,inventario
ACEI-EUROL-SINT-0006,ACEITE 10W30 GARRAFA 5L EVOLENCE FULL SINTETICO EUROL,2024-10-01,1.0,239.0
ACEI-EUROL-SINT-0006,ACEITE 10W30 GARRAFA 5L EVOLENCE FULL SINTETICO EUROL,2024-11-01,22.0,217.0
ACEI-EUROL-SINT-0006,ACEITE 10W30 GARRAFA 5L EVOLENCE FULL SINTETICO EUROL,2024-12-01,10.0,207.0
ACEI-EUROL-SINT-0006,ACEITE 10W30 GARRAFA 5L EVOLENCE FULL SINTETICO EUROL,2025-01-01,20.0,187.0
ACEI-EUROL-SINT-0006,ACEITE 10W30 GARRAFA 5L EVOLENCE FULL SINTETICO EUROL,2025-02-01,29.0,158.0
ACEI-EUROL-SINT-0006,ACEITE 10W30 GARRAFA 5L EVOLENCE FULL SINTETICO EUROL,2025-03-01,5.0,153.0
ACEI-EUROL-SINT-0009,ACEITE 5W30 GARRAFA 5L SUPER LITE GASOLINA FUL SINT/ EUROL,2025-04-01,15.0,0.0
ACEI-EUROL-SINT-0009,ACEITE 5W30 GARRAFA 5L SUPER LITE GASOLINA FUL SINT/ EUROL,2025-05-01,0.0,0.0
ACEI-EUROL-SINT-0009,ACEITE 5W30 GARRAFA 5L SUPER LITE GASOLINA FUL SINT/ EUROL,2025-06-01,0.0,0.0
ACEI-EUROL-SINT-0009,ACEITE 5W30 GARRAFA 5L SUPER LITE GASOLINA FUL SINT/ EUROL,2024-07-01,0.0,0.0
ACEI-EUROL-SINT-0009,ACEITE 5W30 GARRAFA 5L SUPER LITE GASOLINA FUL SINT/ EUROL,2024-08-01,0.0,0.0
ACEI-EUROL-SINT-0009,ACEITE 5W30 GARRAFA 5L SUPER LITE GASOLINA FUL SINT/ EUROL,2024-09-01,0.0,120.0
ACEI-EUROL-SINT-0009,ACEITE 5W30 GARRAFA 5L SUPER LITE GASOLINA FUL SINT/ EUROL,2024-10-01,6.0,114.0
ACEI-EUROL-SINT-0009,ACEITE 5W30 GARRAFA 5L SUPER LITE GASOLINA FUL SINT/ EUROL,2024-11-01,15.0,99.0
ACEI-EUROL-SINT-0009,ACEITE 5W30 GARRAFA 5L SUPER LITE GASOLINA FUL SINT/ EUROL,2024-12-01,23.0,76.0
ACEI-EUROL-SINT-0009,ACEITE 5W30 GARRAFA 5L SUPER LITE GASOLINA FUL SINT/ EUROL,2025-01-01,17.0,58.0
ACEI-EUROL-SINT-0009,ACEITE 5W30 GARRAFA 5L SUPER LITE GASOLINA FUL SINT/ EUROL,2025-02-01,21.0,38.0
ACEI-EUROL-SINT-0009,ACEITE 5W30 GARRAFA 5L SUPER LITE GASOLINA FUL SINT/ EUROL,2025-03-01,23.0,15.0
ACEI-EUROL-SSINT-0001,ACEITE 15W40 1 LT SYNT PLUS P/DIESEL SEMI/SINT/ EUROL,2025-04-01,78.0,1713.0
ACEI-EUROL-SSINT-0001,ACEITE 15W40 1 LT SYNT PLUS P/DIESEL SEMI/SINT/ EUROL,2025-05-01,121.0,1592.0
ACEI-EUROL-SSINT-0001,ACEITE 15W40 1 LT SYNT PLUS P/DIESEL SEMI/SINT/ EUROL,2025-06-01,0.0,1592.0
ACEI-EUROL-SSINT-0001,ACEITE 15W40 1 LT SYNT PLUS P/DIESEL SEMI/SINT/ EUROL,2024-07-01,70.0,2466.0
ACEI-EUROL-SSINT-0001,ACEITE 15W40 1 LT SYNT PLUS P/DIESEL SEMI/SINT/ EUROL,2024-08-01,141.0,2318.0
ACEI-EUROL-SSINT-0001,ACEITE 15W40 1 LT SYNT PLUS P/DIESEL SEMI/SINT/ EUROL,2024-09-01,127.0,2194.0
ACEI-EUROL-SSINT-0001,ACEITE 15W40 1 LT SYNT PLUS P/DIESEL SEMI/SINT/ EUROL,2024-10-01,113.0,2086.0
ACEI-EUROL-SSINT-0001,ACEITE 15W40 1 LT SYNT PLUS P/DIESEL SEMI/SINT/ EUROL,2024-11-01,107.0,1963.0
ACEI-EUROL-SSINT-0001,ACEITE 15W40 1 LT SYNT PLUS P/DIESEL SEMI/SINT/ EUROL,2024-12-01,44.0,1926.0
ACEI-EUROL-SSINT-0001,ACEITE 15W40 1 LT SYNT PLUS P/DIESEL SEMI/SINT/ EUROL,2025-01-01,58.0,1911.0
ACEI-EUROL-SSINT-0001,ACEITE 15W40 1 LT SYNT PLUS P/DIESEL SEMI/SINT/ EUROL,2025-02-01,52.0,1855.0
ACEI-EUROL-SSINT-0001,ACEITE 15W40 1 LT SYNT PLUS P/DIESEL SEMI/SINT/ EUROL,2025-03-01,59.0,1799.0
ACEI-EUROL-SSINT-0002,ACEITE 15W40 GARRAFA SYNT/PLUS SEMI/SINT/ EUROL,2025-04-01,36.0,385.0
ACEI-EUROL-SSINT-0002,ACEITE 15W40 GARRAFA SYNT/PLUS SEMI/SINT/ EUROL,2025-05-01,52.0,329.0
ACEI-EUROL-SSINT-0002,ACEITE 15W40 GARRAFA SYNT/PLUS SEMI/SINT/ EUROL,2025-06-01,0.0,329.0
ACEI-EUROL-SSINT-0002,ACEITE 15W40 GARRAFA SYNT/PLUS SEMI/SINT/ EUROL,2024-07-01,53.0,247.0
ACEI-EUROL-SSINT-0002,ACEITE 15W40 GARRAFA SYNT/PLUS SEMI/SINT/ EUROL,2024-08-01,82.0,163.0
ACEI-EUROL-SSINT-0002,ACEITE 15W40 GARRAFA SYNT/PLUS SEMI/SINT/ EUROL,2024-09-01,74.0,676.0
ACEI-EUROL-SSINT-0002,ACEITE 15W40 GARRAFA SYNT/PLUS SEMI/SINT/ EUROL,2024-10-01,61.0,617.0
ACEI-EUROL-SSINT-0002,ACEITE 15W40 GARRAFA SYNT/PLUS SEMI/SINT/ EUROL,2024-11-01,54.0,558.0
ACEI-EUROL-SSINT-0002,ACEITE 15W40 GARRAFA SYNT/PLUS SEMI/SINT/ EUROL,2024-12-01,54.0,499.0
ACEI-EUROL-SSINT-0002,ACEITE 15W40 GARRAFA SYNT/PLUS SEMI/SINT/ EUROL,2025-01-01,29.0,478.0
ACEI-EUROL-SSINT-0002,ACEITE 15W40 GARRAFA SYNT/PLUS SEMI/SINT/ EUROL,2025-02-01,33.0,444.0
ACEI-EUROL-SSINT-0002,ACEITE 15W40 GARRAFA SYNT/PLUS SEMI/SINT/ EUROL,2025-03-01,22.0,424.0
ACEI-EUROL-SSINT-0003,ACEITE 15W40 CUBETA SYNT/PLUS DIESEL SEMI/SINT/ EUROL,2025-04-01,0.0,148.0
ACEI-EUROL-SSINT-0003,ACEITE 15W40 CUBETA SYNT/PLUS DIESEL SEMI/SINT/ EUROL,2025-05-01,2.0,146.0
ACEI-EUROL-SSINT-0003,ACEITE 15W40 CUBETA SYNT/PLUS DIESEL SEMI/SINT/ EUROL,2025-06-01,0.0,146.0
ACEI-EUROL-SSINT-0003,ACEITE 15W40 CUBETA SYNT/PLUS DIESEL SEMI/SINT/ EUROL,2024-07-01,3.0,35.0
ACEI-EUROL-SSINT-0003,ACEITE 15W40 CUBETA SYNT/PLUS DIESEL SEMI/SINT/ EUROL,2024-08-01,9.0,26.0
ACEI-EUROL-SSINT-0003,ACEITE 15W40 CUBETA SYNT/PLUS DIESEL SEMI/SINT/ EUROL,2024-09-01,2.0,159.0
ACEI-EUROL-SSINT-0003,ACEITE 15W40 CUBETA SYNT/PLUS DIESEL SEMI/SINT/ EUROL,2024-10-01,0.0,159.0
ACEI-EUROL-SSINT-0003,ACEITE 15W40 CUBETA SYNT/PLUS DIESEL SEMI/SINT/ EUROL,2024-11-01,6.0,153.0
ACEI-EUROL-SSINT-0003,ACEITE 15W40 CUBETA SYNT/PLUS DIESEL SEMI/SINT/ EUROL,2024-12-01,2.0,150.0
ACEI-EUROL-SSINT-0003,ACEITE 15W40 CUBETA SYNT/PLUS DIESEL SEMI/SINT/ EUROL,2025-01-01,1.0,151.0
ACEI-EUROL-SSINT-0003,ACEITE 15W40 CUBETA SYNT/PLUS DIESEL SEMI/SINT/ EUROL,2025-02-01,2.0,149.0
ACEI-EUROL-SSINT-0003,ACEITE 15W40 CUBETA SYNT/PLUS DIESEL SEMI/SINT/ EUROL,2025-03-01,1.0,148.0
ACEI-EUROL-SSINT-0004,ACEITE 15W40 BARRIL SYNT/PLUS P/DIESEL SEMI/SINT/ EUROL,2025-04-01,2.0,6.0
ACEI-EUROL-SSINT-0004,ACEITE 15W40 BARRIL SYNT/PLUS P/DIESEL SEMI/SINT/ EUROL,2025-05-01,1.0,5.0
ACEI-EUROL-SSINT-0004,ACEITE 15W40 BARRIL SYNT/PLUS P/DIESEL SEMI/SINT/ EUROL,2025-06-01,0.0,5.0
ACEI-EUROL-SSINT-0004,ACEITE 15W40 BARRIL SYNT/PLUS P/DIESEL SEMI/SINT/ EUROL,2024-07-01,0.0,16.0
ACEI-EUROL-SSINT-0004,ACEITE 15W40 BARRIL SYNT/PLUS P/DIESEL SEMI/SINT/ EUROL,2024-08-01,1.0,15.0
ACEI-EUROL-SSINT-0004,ACEITE 15W40 BARRIL SYNT/PLUS P/DIESEL SEMI/SINT/ EUROL,2024-09-01,0.0,15.0
ACEI-EUROL-SSINT-0004,ACEITE 15W40 BARRIL SYNT/PLUS P/DIESEL SEMI/SINT/ EUROL,2024-10-01,1.0,14.0
ACEI-EUROL-SSINT-0004,ACEITE 15W40 BARRIL SYNT/PLUS P/DIESEL SEMI/SINT/ EUROL,2024-11-01,1.0,13.0
ACEI-EUROL-SSINT-0004,ACEITE 15W40 BARRIL SYNT/PLUS P/DIESEL SEMI/SINT/ EUROL,2024-12-01,2.0,11.0
ACEI-EUROL-SSINT-0004,ACEITE 15W40 BARRIL SYNT/PLUS P/DIESEL SEMI/SINT/ EUROL,2025-01-01,0.0,11.0
ACEI-EUROL-SSINT-0004,ACEITE 15W40 BARRIL SYNT/PLUS P/DIESEL SEMI/SINT/ EUROL,2025-02-01,2.0,9.0
ACEI-EUROL-SSINT-0004,ACEITE 15W40 BARRIL SYNT/PLUS P/DIESEL SEMI/SINT/ EUROL,2025-03-01,1.0,8.0
ACEI-EUROL-SSINT-0005,ACEITE 10W30 1 LT PRO LITE P/GASOLINA/DIESEL SEMI/SINT/ EUROL,2025-04-01,57.0,700.0
ACEI-EUROL-SSINT-0005,ACEITE 10W30 1 LT PRO LITE P/GASOLINA/DIESEL SEMI/SINT/ EUROL,2025-05-01,35.0,665.0
ACEI-EUROL-SSINT-0005,ACEITE 10W30 1 LT PRO LITE P/GASOLINA/DIESEL SEMI/SINT/ EUROL,2025-06-01,0.0,665.0
ACEI-EUROL-SSINT-0005,ACEITE 10W30 1 LT PRO LITE P/GASOLINA/DIESEL SEMI/SINT/ EUROL,2024-07-01,49.0,405.0
ACEI-EUROL-SSINT-0005,ACEITE 10W30 1 LT PRO LITE P/GASOLINA/DIESEL SEMI/SINT/ EUROL,2024-08-01,47.0,358.0
ACEI-EUROL-SSINT-0005,ACEITE 10W30 1 LT PRO LITE P/GASOLINA/DIESEL SEMI/SINT/ EUROL,2024-09-01,5.0,964.0
ACEI-EUROL-SSINT-0005,ACEITE 10W30 1 LT PRO LITE P/GASOLINA/DIESEL SEMI/SINT/ EUROL,2024-10-01,25.0,939.0
ACEI-EUROL-SSINT-0005,ACEITE 10W30 1 LT PRO LITE P/GASOLINA/DIESEL SEMI/SINT/ EUROL,2024-11-01,47.0,892.0
ACEI-EUROL-SSINT-0005,ACEITE 10W30 1 LT PRO LITE P/GASOLINA/DIESEL SEMI/SINT/ EUROL,2024-12-01,47.0,843.0
ACEI-EUROL-SSINT-0005,ACEITE 10W30 1 LT PRO LITE P/GASOLINA/DIESEL SEMI/SINT/ EUROL,2025-01-01,13.0,829.0
ACEI-EUROL-SSINT-0005,ACEITE 10W30 1 LT PRO LITE P/GASOLINA/DIESEL SEMI/SINT/ EUROL,2025-02-01,48.0,781.0
ACEI-EUROL-SSINT-0005,ACEITE 10W30 1 LT PRO LITE P/GASOLINA/DIESEL SEMI/SINT/ EUROL,2025-03-01,26.0,758.0
ACEI-EUROL-SSINT-0006,ACEITE 10W30 GARRAFA PRO LITE P/GASOLINA/DIESEL SEMI/SINT/ EUROL,2025-04-01,13.0,265.0
ACEI-EUROL-SSINT-0006,ACEITE 10W30 GARRAFA PRO LITE P/GASOLINA/DIESEL SEMI/SINT/ EUROL,2025-05-01,31.0,234.0
ACEI-EUROL-SSINT-0006,ACEITE 10W30 GARRAFA PRO LITE P/GASOLINA/DIESEL SEMI/SINT/ EUROL,2025-06-01,0.0,234.0
ACEI-EUROL-SSINT-0006,ACEITE 10W30 GARRAFA PRO LITE P/GASOLINA/DIESEL SEMI/SINT/ EUROL,2024-07-01,33.0,211.0
ACEI-EUROL-SSINT-0006,ACEITE 10W30 GARRAFA PRO LITE P/GASOLINA/DIESEL SEMI/SINT/ EUROL,2024-08-01,34.0,177.0
ACEI-EUROL-SSINT-0006,ACEITE 10W30 GARRAFA PRO LITE P/GASOLINA/DIESEL SEMI/SINT/ EUROL,2024-09-01,78.0,453.0
ACEI-EUROL-SSINT-0006,ACEITE 10W30 GARRAFA PRO LITE P/GASOLINA/DIESEL SEMI/SINT/ EUROL,2024-10-01,42.0,411.0
ACEI-EUROL-SSINT-0006,ACEITE 10W30 GARRAFA PRO LITE P/GASOLINA/DIESEL SEMI/SINT/ EUROL,2024-11-01,37.0,373.0
ACEI-EUROL-SSINT-0006,ACEITE 10W30 GARRAFA PRO LITE P/GASOLINA/DIESEL SEMI/SINT/ EUROL,2024-12-01,40.0,330.0
ACEI-EUROL-SSINT-0006,ACEITE 10W30 GARRAFA PRO LITE P/GASOLINA/DIESEL SEMI/SINT/ EUROL,2025-01-01,11.0,321.0
ACEI-EUROL-SSINT-0006,ACEITE 10W30 GARRAFA PRO LITE P/GASOLINA/DIESEL SEMI/SINT/ EUROL,2025-02-01,27.0,294.0
ACEI-EUROL-SSINT-0006,ACEITE 10W30 GARRAFA PRO LITE P/GASOLINA/DIESEL SEMI/SINT/ EUROL,2025-03-01,15.0,279.0
ACEI-EUROL-SSINT-0007,ACEITE 10W30 BARRIL PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2025-04-01,0.0,0.0
ACEI-EUROL-SSINT-0007,ACEITE 10W30 BARRIL PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2025-05-01,0.0,0.0
ACEI-EUROL-SSINT-0007,ACEITE 10W30 BARRIL PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2025-06-01,0.0,0.0
ACEI-EUROL-SSINT-0007,ACEITE 10W30 BARRIL PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2024-07-01,1.0,2.0
ACEI-EUROL-SSINT-0007,ACEITE 10W30 BARRIL PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2024-08-01,1.0,1.0
ACEI-EUROL-SSINT-0007,ACEITE 10W30 BARRIL PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2024-09-01,1.0,0.0
ACEI-EUROL-SSINT-0007,ACEITE 10W30 BARRIL PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2024-10-01,0.0,0.0
ACEI-EUROL-SSINT-0007,ACEITE 10W30 BARRIL PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2024-11-01,0.0,0.0
ACEI-EUROL-SSINT-0007,ACEITE 10W30 BARRIL PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2024-12-01,0.0,0.0
ACEI-EUROL-SSINT-0007,ACEITE 10W30 BARRIL PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2025-01-01,0.0,0.0
ACEI-EUROL-SSINT-0007,ACEITE 10W30 BARRIL PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2025-02-01,0.0,0.0
ACEI-EUROL-SSINT-0007,ACEITE 10W30 BARRIL PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2025-03-01,0.0,0.0
ACEI-EUROL-SSINT-0008,ACEITE 20W50 1 LT PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2025-04-01,27.0,2736.0
ACEI-EUROL-SSINT-0008,ACEITE 20W50 1 LT PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2025-05-01,69.0,2666.0
ACEI-EUROL-SSINT-0008,ACEITE 20W50 1 LT PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2025-06-01,0.0,2666.0
ACEI-EUROL-SSINT-0008,ACEITE 20W50 1 LT PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2024-07-01,32.0,2979.0
ACEI-EUROL-SSINT-0008,ACEITE 20W50 1 LT PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2024-08-01,52.0,2928.0
ACEI-EUROL-SSINT-0008,ACEITE 20W50 1 LT PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2024-09-01,30.0,2889.0
ACEI-EUROL-SSINT-0008,ACEITE 20W50 1 LT PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2024-10-01,33.0,2858.0
ACEI-EUROL-SSINT-0008,ACEITE 20W50 1 LT PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2024-11-01,29.0,2824.0
ACEI-EUROL-SSINT-0008,ACEITE 20W50 1 LT PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2024-12-01,11.0,2809.0
ACEI-EUROL-SSINT-0008,ACEITE 20W50 1 LT PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2025-01-01,26.0,2779.0
ACEI-EUROL-SSINT-0008,ACEITE 20W50 1 LT PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2025-02-01,11.0,2768.0
ACEI-EUROL-SSINT-0008,ACEITE 20W50 1 LT PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2025-03-01,11.0,2763.0
ACEI-EUROL-SSINT-0009,ACEITE 20W50 GARRAFA PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2025-04-01,11.0,351.0
ACEI-EUROL-SSINT-0009,ACEITE 20W50 GARRAFA PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2025-05-01,35.0,317.0
ACEI-EUROL-SSINT-0009,ACEITE 20W50 GARRAFA PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2025-06-01,0.0,317.0
ACEI-EUROL-SSINT-0009,ACEITE 20W50 GARRAFA PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2024-07-01,24.0,511.0
ACEI-EUROL-SSINT-0009,ACEITE 20W50 GARRAFA PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2024-08-01,37.0,474.0
ACEI-EUROL-SSINT-0009,ACEITE 20W50 GARRAFA PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2024-09-01,38.0,433.0
ACEI-EUROL-SSINT-0009,ACEITE 20W50 GARRAFA PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2024-10-01,7.0,426.0
ACEI-EUROL-SSINT-0009,ACEITE 20W50 GARRAFA PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2024-11-01,10.0,416.0
ACEI-EUROL-SSINT-0009,ACEITE 20W50 GARRAFA PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2024-12-01,19.0,396.0
ACEI-EUROL-SSINT-0009,ACEITE 20W50 GARRAFA PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2025-01-01,11.0,383.0
ACEI-EUROL-SSINT-0009,ACEITE 20W50 GARRAFA PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2025-02-01,10.0,373.0
ACEI-EUROL-SSINT-0009,ACEITE 20W50 GARRAFA PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2025-03-01,10.0,362.0
ACEI-EUROL-SSINT-0010,ACEITE 20W50 BARRIL PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2025-04-01,0.0,4.0
ACEI-EUROL-SSINT-0010,ACEITE 20W50 BARRIL PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2025-05-01,0.0,4.0
ACEI-EUROL-SSINT-0010,ACEITE 20W50 BARRIL PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2025-06-01,0.0,4.0
ACEI-EUROL-SSINT-0010,ACEITE 20W50 BARRIL PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2024-07-01,0.0,4.0
ACEI-EUROL-SSINT-0010,ACEITE 20W50 BARRIL PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2024-08-01,0.0,4.0
ACEI-EUROL-SSINT-0010,ACEITE 20W50 BARRIL PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2024-09-01,0.0,4.0
ACEI-EUROL-SSINT-0010,ACEITE 20W50 BARRIL PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2024-10-01,0.0,4.0
ACEI-EUROL-SSINT-0010,ACEITE 20W50 BARRIL PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2024-11-01,0.0,4.0
ACEI-EUROL-SSINT-0010,ACEITE 20W50 BARRIL PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2024-12-01,0.0,4.0
ACEI-EUROL-SSINT-0010,ACEITE 20W50 BARRIL PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2025-01-01,0.0,4.0
ACEI-EUROL-SSINT-0010,ACEITE 20W50 BARRIL PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2025-02-01,0.0,4.0
ACEI-EUROL-SSINT-0010,ACEITE 20W50 BARRIL PRO LITE P/GASOLINA SEMI/SINT/ EUROL,2025-03-01,0.0,4.0
ACEI-EUROL-SSINT-0011,ACEITE 15W40 GARRAFA DE  6 LTS GLOBENCE SA EUROL,2025-04-01,27.0,59.0
ACEI-EUROL-SSINT-0011,ACEITE 15W40 GARRAFA DE  6 LTS GLOBENCE SA EUROL,2025-05-01,41.0,18.0
ACEI-EUROL-SSINT-0011,ACEITE 15W40 GARRAFA DE  6 LTS GLOBENCE SA EUROL,2025-06-01,0.0,18.0
ACEI-EUROL-SSINT-0011,ACEITE 15W40 GARRAFA DE  6 LTS GLOBENCE SA EUROL,2024-07-01,0.0,0.0
ACEI-EUROL-SSINT-0011,ACEITE 15W40 GARRAFA DE  6 LTS GLOBENCE SA EUROL,2024-08-01,0.0,0.0
ACEI-EUROL-SSINT-0011,ACEITE 15W40 GARRAFA DE  6 LTS GLOBENCE SA EUROL,2024-09-01,0.0,240.0
ACEI-EUROL-SSINT-0011,ACEITE 15W40 GARRAFA DE  6 LTS GLOBENCE SA EUROL,2024-10-01,2.0,238.0
ACEI-EUROL-SSINT-0011,ACEITE 15W40 GARRAFA DE  6 LTS GLOBENCE SA EUROL,2024-11-01,21.0,216.0
ACEI-EUROL-SSINT-0011,ACEITE 15W40 GARRAFA DE  6 LTS GLOBENCE SA EUROL,2024-12-01,35.0,181.0
ACEI-EUROL-SSINT-0011,ACEITE 15W40 GARRAFA DE  6 LTS GLOBENCE SA EUROL,2025-01-01,27.0,152.0
ACEI-EUROL-SSINT-0011,ACEITE 15W40 GARRAFA DE  6 LTS GLOBENCE SA EUROL,2025-02-01,25.0,125.0
ACEI-EUROL-SSINT-0011,ACEITE 15W40 GARRAFA DE  6 LTS GLOBENCE SA EUROL,2025-03-01,38.0,86.0
ACEI-EUROL-SSINT-0012,ACEITE 15W40 1 LTS GLOBENCE SA EUROL,2025-04-01,54.0,351.0
ACEI-EUROL-SSINT-0012,ACEITE 15W40 1 LTS GLOBENCE SA EUROL,2025-05-01,55.0,293.0
ACEI-EUROL-SSINT-0012,ACEITE 15W40 1 LTS GLOBENCE SA EUROL,2025-06-01,0.0,293.0
ACEI-EUROL-SSINT-0012,ACEITE 15W40 1 LTS GLOBENCE SA EUROL,2024-07-01,0.0,0.0
ACEI-EUROL-SSINT-0012,ACEITE 15W40 1 LTS GLOBENCE SA EUROL,2024-08-01,0.0,0.0
ACEI-EUROL-SSINT-0012,ACEITE 15W40 1 LTS GLOBENCE SA EUROL,2024-09-01,0.0,624.0
ACEI-EUROL-SSINT-0012,ACEITE 15W40 1 LTS GLOBENCE SA EUROL,2024-10-01,2.0,622.0
ACEI-EUROL-SSINT-0012,ACEITE 15W40 1 LTS GLOBENCE SA EUROL,2024-11-01,32.0,589.0
ACEI-EUROL-SSINT-0012,ACEITE 15W40 1 LTS GLOBENCE SA EUROL,2024-12-01,39.0,550.0
ACEI-EUROL-SSINT-0012,ACEITE 15W40 1 LTS GLOBENCE SA EUROL,2025-01-01,30.0,519.0
ACEI-EUROL-SSINT-0012,ACEITE 15W40 1 LTS GLOBENCE SA EUROL,2025-02-01,41.0,468.0
ACEI-EUROL-SSINT-0012,ACEITE 15W40 1 LTS GLOBENCE SA EUROL,2025-03-01,58.0,406.0
ACEI-EUROL-SSINT-0013,ACEITE 20W50 4T 1LTS ROAD MINERAL MOTO  EUROL,2025-04-01,36.0,1805.0
ACEI-EUROL-SSINT-0013,ACEITE 20W50 4T 1LTS ROAD MINERAL MOTO  EUROL,2025-05-01,12.0,1793.0
ACEI-EUROL-SSINT-0013,ACEITE 20W50 4T 1LTS ROAD MINERAL MOTO  EUROL,2025-06-01,0.0,1793.0
ACEI-EUROL-SSINT-0013,ACEITE 20W50 4T 1LTS ROAD MINERAL MOTO  EUROL,2024-07-01,0.0,0.0
ACEI-EUROL-SSINT-0013,ACEITE 20W50 4T 1LTS ROAD MINERAL MOTO  EUROL,2024-08-01,0.0,0.0
ACEI-EUROL-SSINT-0013,ACEITE 20W50 4T 1LTS ROAD MINERAL MOTO  EUROL,2024-09-01,0.0,1872.0
ACEI-EUROL-SSINT-0013,ACEITE 20W50 4T 1LTS ROAD MINERAL MOTO  EUROL,2024-10-01,0.0,1867.0
ACEI-EUROL-SSINT-0013,ACEITE 20W50 4T 1LTS ROAD MINERAL MOTO  EUROL,2024-11-01,24.0,1843.0
ACEI-EUROL-SSINT-0013,ACEITE 20W50 4T 1LTS ROAD MINERAL MOTO  EUROL,2024-12-01,1.0,1842.0
ACEI-EUROL-SSINT-0013,ACEITE 20W50 4T 1LTS ROAD MINERAL MOTO  EUROL,2025-01-01,1.0,1841.0
