ItemCode,ItemName,ds,y,inventario
ACEI-EUROL-SSINT-0013,ACEITE 20W50 4T 1LTS ROAD MINERAL MOTO  EUROL,2025-02-01,0.0,1841.0
ACEI-EUROL-SSINT-0013,ACEITE 20W50 4T 1LTS ROAD MINERAL MOTO  EUROL,2025-03-01,0.0,1841.0
ACEI-EUROL-SSINT-0015,ACEITE 5W20 GARRAFA 5L SUPER LITE EUROL,2025-04-01,23.0,266.0
ACEI-EUROL-SSINT-0015,ACEITE 5W20 GARRAFA 5L SUPER LITE EUROL,2025-05-01,44.0,221.0
ACEI-EUROL-SSINT-0015,ACEITE 5W20 GARRAFA 5L SUPER LITE EUROL,2025-06-01,0.0,221.0
ACEI-EUROL-SSINT-0015,ACEITE 5W20 GARRAFA 5L SUPER LITE EUROL,2024-07-01,0.0,0.0
ACEI-EUROL-SSINT-0015,ACEITE 5W20 GARRAFA 5L SUPER LITE EUROL,2024-08-01,0.0,0.0
ACEI-EUROL-SSINT-0015,ACEITE 5W20 GARRAFA 5L SUPER LITE EUROL,2024-09-01,0.0,360.0
ACEI-EUROL-SSINT-0015,ACEITE 5W20 GARRAFA 5L SUPER LITE EUROL,2024-10-01,4.0,356.0
ACEI-EUROL-SSINT-0015,ACEITE 5W20 GARRAFA 5L SUPER LITE EUROL,2024-11-01,8.0,348.0
ACEI-EUROL-SSINT-0015,ACEITE 5W20 GARRAFA 5L SUPER LITE EUROL,2024-12-01,11.0,337.0
ACEI-EUROL-SSINT-0015,ACEITE 5W20 GARRAFA 5L SUPER LITE EUROL,2025-01-01,15.0,322.0
ACEI-EUROL-SSINT-0015,ACEITE 5W20 GARRAFA 5L SUPER LITE EUROL,2025-02-01,18.0,304.0
ACEI-EUROL-SSINT-0015,ACEITE 5W20 GARRAFA 5L SUPER LITE EUROL,2025-03-01,16.0,288.0
ACEI-EUROL-SSINT-0016,ACEITE 5W40 GARRAFA  SUPER LITE EUROL,2025-04-01,14.0,43.0
ACEI-EUROL-SSINT-0016,ACEITE 5W40 GARRAFA  SUPER LITE EUROL,2025-05-01,14.0,29.0
ACEI-EUROL-SSINT-0016,ACEITE 5W40 GARRAFA  SUPER LITE EUROL,2025-06-01,0.0,29.0
ACEI-EUROL-SSINT-0016,ACEITE 5W40 GARRAFA  SUPER LITE EUROL,2024-07-01,0.0,0.0
ACEI-EUROL-SSINT-0016,ACEITE 5W40 GARRAFA  SUPER LITE EUROL,2024-08-01,0.0,0.0
ACEI-EUROL-SSINT-0016,ACEITE 5W40 GARRAFA  SUPER LITE EUROL,2024-09-01,0.0,120.0
ACEI-EUROL-SSINT-0016,ACEITE 5W40 GARRAFA  SUPER LITE EUROL,2024-10-01,6.0,114.0
ACEI-EUROL-SSINT-0016,ACEITE 5W40 GARRAFA  SUPER LITE EUROL,2024-11-01,6.0,107.0
ACEI-EUROL-SSINT-0016,ACEITE 5W40 GARRAFA  SUPER LITE EUROL,2024-12-01,8.0,100.0
ACEI-EUROL-SSINT-0016,ACEITE 5W40 GARRAFA  SUPER LITE EUROL,2025-01-01,18.0,82.0
ACEI-EUROL-SSINT-0016,ACEITE 5W40 GARRAFA  SUPER LITE EUROL,2025-02-01,17.0,65.0
ACEI-EUROL-SSINT-0016,ACEITE 5W40 GARRAFA  SUPER LITE EUROL,2025-03-01,7.0,57.0
ACEI-EUROL-SSINT-0017,ACEITE 15W40 BARRIL GLOBENCE SA EUROL,2025-04-01,0.0,12.0
ACEI-EUROL-SSINT-0017,ACEITE 15W40 BARRIL GLOBENCE SA EUROL,2025-05-01,0.0,12.0
ACEI-EUROL-SSINT-0017,ACEITE 15W40 BARRIL GLOBENCE SA EUROL,2025-06-01,0.0,12.0
ACEI-EUROL-SSINT-0017,ACEITE 15W40 BARRIL GLOBENCE SA EUROL,2024-07-01,0.0,0.0
ACEI-EUROL-SSINT-0017,ACEITE 15W40 BARRIL GLOBENCE SA EUROL,2024-08-01,0.0,0.0
ACEI-EUROL-SSINT-0017,ACEITE 15W40 BARRIL GLOBENCE SA EUROL,2024-09-01,0.0,12.0
ACEI-EUROL-SSINT-0017,ACEITE 15W40 BARRIL GLOBENCE SA EUROL,2024-10-01,0.0,12.0
ACEI-EUROL-SSINT-0017,ACEITE 15W40 BARRIL GLOBENCE SA EUROL,2024-11-01,0.0,12.0
ACEI-EUROL-SSINT-0017,ACEITE 15W40 BARRIL GLOBENCE SA EUROL,2024-12-01,0.0,12.0
ACEI-EUROL-SSINT-0017,ACEITE 15W40 BARRIL GLOBENCE SA EUROL,2025-01-01,0.0,12.0
ACEI-EUROL-SSINT-0017,ACEITE 15W40 BARRIL GLOBENCE SA EUROL,2025-02-01,0.0,12.0
ACEI-EUROL-SSINT-0017,ACEITE 15W40 BARRIL GLOBENCE SA EUROL,2025-03-01,0.0,12.0
ACEI-EUROL-SSINT-0018,ACEITE 0W20 GARRAFA EVOLENCE F/SINTETICO EUROL,2025-04-01,13.0,76.0
ACEI-EUROL-SSINT-0018,ACEITE 0W20 GARRAFA EVOLENCE F/SINTETICO EUROL,2025-05-01,5.0,71.0
ACEI-EUROL-SSINT-0018,ACEITE 0W20 GARRAFA EVOLENCE F/SINTETICO EUROL,2025-06-01,0.0,71.0
ACEI-EUROL-SSINT-0018,ACEITE 0W20 GARRAFA EVOLENCE F/SINTETICO EUROL,2024-07-01,0.0,0.0
ACEI-EUROL-SSINT-0018,ACEITE 0W20 GARRAFA EVOLENCE F/SINTETICO EUROL,2024-08-01,0.0,0.0
ACEI-EUROL-SSINT-0018,ACEITE 0W20 GARRAFA EVOLENCE F/SINTETICO EUROL,2024-09-01,0.0,120.0
ACEI-EUROL-SSINT-0018,ACEITE 0W20 GARRAFA EVOLENCE F/SINTETICO EUROL,2024-10-01,2.0,118.0
ACEI-EUROL-SSINT-0018,ACEITE 0W20 GARRAFA EVOLENCE F/SINTETICO EUROL,2024-11-01,5.0,113.0
ACEI-EUROL-SSINT-0018,ACEITE 0W20 GARRAFA EVOLENCE F/SINTETICO EUROL,2024-12-01,5.0,109.0
ACEI-EUROL-SSINT-0018,ACEITE 0W20 GARRAFA EVOLENCE F/SINTETICO EUROL,2025-01-01,5.0,103.0
ACEI-EUROL-SSINT-0018,ACEITE 0W20 GARRAFA EVOLENCE F/SINTETICO EUROL,2025-02-01,9.0,94.0
ACEI-EUROL-SSINT-0018,ACEITE 0W20 GARRAFA EVOLENCE F/SINTETICO EUROL,2025-03-01,3.0,89.0
ACEI-EUROL-SSINT-0020,ACEITE 15W40 CUBETA GLOBENCE SA EUROL,2025-04-01,0.0,134.0
ACEI-EUROL-SSINT-0020,ACEITE 15W40 CUBETA GLOBENCE SA EUROL,2025-05-01,0.0,134.0
ACEI-EUROL-SSINT-0020,ACEITE 15W40 CUBETA GLOBENCE SA EUROL,2025-06-01,0.0,134.0
ACEI-EUROL-SSINT-0020,ACEITE 15W40 CUBETA GLOBENCE SA EUROL,2024-07-01,0.0,0.0
ACEI-EUROL-SSINT-0020,ACEITE 15W40 CUBETA GLOBENCE SA EUROL,2024-08-01,0.0,0.0
ACEI-EUROL-SSINT-0020,ACEITE 15W40 CUBETA GLOBENCE SA EUROL,2024-09-01,0.0,135.0
ACEI-EUROL-SSINT-0020,ACEITE 15W40 CUBETA GLOBENCE SA EUROL,2024-10-01,0.0,135.0
ACEI-EUROL-SSINT-0020,ACEITE 15W40 CUBETA GLOBENCE SA EUROL,2024-11-01,0.0,135.0
ACEI-EUROL-SSINT-0020,ACEITE 15W40 CUBETA GLOBENCE SA EUROL,2024-12-01,0.0,135.0
ACEI-EUROL-SSINT-0020,ACEITE 15W40 CUBETA GLOBENCE SA EUROL,2025-01-01,0.0,135.0
ACEI-EUROL-SSINT-0020,ACEITE 15W40 CUBETA GLOBENCE SA EUROL,2025-02-01,0.0,135.0
ACEI-EUROL-SSINT-0020,ACEITE 15W40 CUBETA GLOBENCE SA EUROL,2025-03-01,1.0,134.0
ADIT-EURO-LIMP-0001,LIMPIADOR DE MOTOR 500 ML EUROL,2025-04-01,14.0,215.0
ADIT-EURO-LIMP-0001,LIMPIADOR DE MOTOR 500 ML EUROL,2025-05-01,6.0,209.0
ADIT-EURO-LIMP-0001,LIMPIADOR DE MOTOR 500 ML EUROL,2025-06-01,0.0,209.0
ADIT-EURO-LIMP-0001,LIMPIADOR DE MOTOR 500 ML EUROL,2024-07-01,0.0,0.0
ADIT-EURO-LIMP-0001,LIMPIADOR DE MOTOR 500 ML EUROL,2024-08-01,0.0,0.0
ADIT-EURO-LIMP-0001,LIMPIADOR DE MOTOR 500 ML EUROL,2024-09-01,0.0,240.0
ADIT-EURO-LIMP-0001,LIMPIADOR DE MOTOR 500 ML EUROL,2024-10-01,1.0,239.0
ADIT-EURO-LIMP-0001,LIMPIADOR DE MOTOR 500 ML EUROL,2024-11-01,1.0,238.0
ADIT-EURO-LIMP-0001,LIMPIADOR DE MOTOR 500 ML EUROL,2024-12-01,2.0,236.0
ADIT-EURO-LIMP-0001,LIMPIADOR DE MOTOR 500 ML EUROL,2025-01-01,2.0,233.0
ADIT-EURO-LIMP-0001,LIMPIADOR DE MOTOR 500 ML EUROL,2025-02-01,3.0,230.0
ADIT-EURO-LIMP-0001,LIMPIADOR DE MOTOR 500 ML EUROL,2025-03-01,0.0,229.0
ADIT-EURO-LIMP-0002,LIMPIADOR DE FRENOS SPRAY 500 ML EUROL,2025-04-01,74.0,154.0
ADIT-EURO-LIMP-0002,LIMPIADOR DE FRENOS SPRAY 500 ML EUROL,2025-05-01,47.0,106.0
ADIT-EURO-LIMP-0002,LIMPIADOR DE FRENOS SPRAY 500 ML EUROL,2025-06-01,0.0,106.0
ADIT-EURO-LIMP-0002,LIMPIADOR DE FRENOS SPRAY 500 ML EUROL,2024-07-01,0.0,0.0
ADIT-EURO-LIMP-0002,LIMPIADOR DE FRENOS SPRAY 500 ML EUROL,2024-08-01,0.0,0.0
ADIT-EURO-LIMP-0002,LIMPIADOR DE FRENOS SPRAY 500 ML EUROL,2024-09-01,0.0,504.0
ADIT-EURO-LIMP-0002,LIMPIADOR DE FRENOS SPRAY 500 ML EUROL,2024-10-01,10.0,488.0
ADIT-EURO-LIMP-0002,LIMPIADOR DE FRENOS SPRAY 500 ML EUROL,2024-11-01,38.0,453.0
ADIT-EURO-LIMP-0002,LIMPIADOR DE FRENOS SPRAY 500 ML EUROL,2024-12-01,50.0,401.0
ADIT-EURO-LIMP-0002,LIMPIADOR DE FRENOS SPRAY 500 ML EUROL,2025-01-01,54.0,347.0
ADIT-EURO-LIMP-0002,LIMPIADOR DE FRENOS SPRAY 500 ML EUROL,2025-02-01,53.0,293.0
ADIT-EURO-LIMP-0002,LIMPIADOR DE FRENOS SPRAY 500 ML EUROL,2025-03-01,61.0,231.0
ADIT-EURO-LIMP-0003,LIQUIDO PENETRANTE ACEITE SPRAY 400 ML EUROL,2025-04-01,1.0,31.0
ADIT-EURO-LIMP-0003,LIQUIDO PENETRANTE ACEITE SPRAY 400 ML EUROL,2025-05-01,1.0,29.0
ADIT-EURO-LIMP-0003,LIQUIDO PENETRANTE ACEITE SPRAY 400 ML EUROL,2025-06-01,0.0,29.0
ADIT-EURO-LIMP-0003,LIQUIDO PENETRANTE ACEITE SPRAY 400 ML EUROL,2024-07-01,0.0,0.0
ADIT-EURO-LIMP-0003,LIQUIDO PENETRANTE ACEITE SPRAY 400 ML EUROL,2024-08-01,0.0,0.0
ADIT-EURO-LIMP-0003,LIQUIDO PENETRANTE ACEITE SPRAY 400 ML EUROL,2024-09-01,0.0,48.0
ADIT-EURO-LIMP-0003,LIQUIDO PENETRANTE ACEITE SPRAY 400 ML EUROL,2024-10-01,3.0,44.0
ADIT-EURO-LIMP-0003,LIQUIDO PENETRANTE ACEITE SPRAY 400 ML EUROL,2024-11-01,2.0,42.0
ADIT-EURO-LIMP-0003,LIQUIDO PENETRANTE ACEITE SPRAY 400 ML EUROL,2024-12-01,0.0,42.0
ADIT-EURO-LIMP-0003,LIQUIDO PENETRANTE ACEITE SPRAY 400 ML EUROL,2025-01-01,0.0,39.0
ADIT-EURO-LIMP-0003,LIQUIDO PENETRANTE ACEITE SPRAY 400 ML EUROL,2025-02-01,2.0,36.0
ADIT-EURO-LIMP-0003,LIQUIDO PENETRANTE ACEITE SPRAY 400 ML EUROL,2025-03-01,2.0,34.0
ADIT-EURO-LIMP-0004,LIMPIADOR DE INYECTORES DIESEL 250 ML EUROL,2025-04-01,7.0,249.0
ADIT-EURO-LIMP-0004,LIMPIADOR DE INYECTORES DIESEL 250 ML EUROL,2025-05-01,9.0,239.0
ADIT-EURO-LIMP-0004,LIMPIADOR DE INYECTORES DIESEL 250 ML EUROL,2025-06-01,0.0,239.0
ADIT-EURO-LIMP-0004,LIMPIADOR DE INYECTORES DIESEL 250 ML EUROL,2024-07-01,0.0,0.0
ADIT-EURO-LIMP-0004,LIMPIADOR DE INYECTORES DIESEL 250 ML EUROL,2024-08-01,0.0,0.0
ADIT-EURO-LIMP-0004,LIMPIADOR DE INYECTORES DIESEL 250 ML EUROL,2024-09-01,0.0,252.0
ADIT-EURO-LIMP-0004,LIMPIADOR DE INYECTORES DIESEL 250 ML EUROL,2024-10-01,0.0,252.0
ADIT-EURO-LIMP-0004,LIMPIADOR DE INYECTORES DIESEL 250 ML EUROL,2024-11-01,0.0,252.0
ADIT-EURO-LIMP-0004,LIMPIADOR DE INYECTORES DIESEL 250 ML EUROL,2024-12-01,0.0,252.0
ADIT-EURO-LIMP-0004,LIMPIADOR DE INYECTORES DIESEL 250 ML EUROL,2025-01-01,0.0,258.0
ADIT-EURO-LIMP-0004,LIMPIADOR DE INYECTORES DIESEL 250 ML EUROL,2025-02-01,0.0,258.0
ADIT-EURO-LIMP-0004,LIMPIADOR DE INYECTORES DIESEL 250 ML EUROL,2025-03-01,0.0,258.0
ADIT-EURO-LIMP-0005,LIMPIADOR DE INYECTORES PETROL GASOLINA 250 ML EUROL,2025-04-01,4.0,234.0
ADIT-EURO-LIMP-0005,LIMPIADOR DE INYECTORES PETROL GASOLINA 250 ML EUROL,2025-05-01,8.0,226.0
ADIT-EURO-LIMP-0005,LIMPIADOR DE INYECTORES PETROL GASOLINA 250 ML EUROL,2025-06-01,0.0,226.0
ADIT-EURO-LIMP-0005,LIMPIADOR DE INYECTORES PETROL GASOLINA 250 ML EUROL,2024-07-01,0.0,0.0
ADIT-EURO-LIMP-0005,LIMPIADOR DE INYECTORES PETROL GASOLINA 250 ML EUROL,2024-08-01,0.0,0.0
ADIT-EURO-LIMP-0005,LIMPIADOR DE INYECTORES PETROL GASOLINA 250 ML EUROL,2024-09-01,0.0,252.0
ADIT-EURO-LIMP-0005,LIMPIADOR DE INYECTORES PETROL GASOLINA 250 ML EUROL,2024-10-01,0.0,252.0
ADIT-EURO-LIMP-0005,LIMPIADOR DE INYECTORES PETROL GASOLINA 250 ML EUROL,2024-11-01,1.0,250.0
ADIT-EURO-LIMP-0005,LIMPIADOR DE INYECTORES PETROL GASOLINA 250 ML EUROL,2024-12-01,3.0,248.0
ADIT-EURO-LIMP-0005,LIMPIADOR DE INYECTORES PETROL GASOLINA 250 ML EUROL,2025-01-01,9.0,239.0
ADIT-EURO-LIMP-0005,LIMPIADOR DE INYECTORES PETROL GASOLINA 250 ML EUROL,2025-02-01,0.0,238.0
ADIT-EURO-LIMP-0005,LIMPIADOR DE INYECTORES PETROL GASOLINA 250 ML EUROL,2025-03-01,0.0,238.0
ADIT-EURO-LIMP-0006,LIMPIADOR DE CONTACTOS SPRAY 400ML EUROL,2025-04-01,0.0,40.0
ADIT-EURO-LIMP-0006,LIMPIADOR DE CONTACTOS SPRAY 400ML EUROL,2025-05-01,1.0,39.0
ADIT-EURO-LIMP-0006,LIMPIADOR DE CONTACTOS SPRAY 400ML EUROL,2025-06-01,0.0,39.0
ADIT-EURO-LIMP-0006,LIMPIADOR DE CONTACTOS SPRAY 400ML EUROL,2024-07-01,0.0,0.0
ADIT-EURO-LIMP-0006,LIMPIADOR DE CONTACTOS SPRAY 400ML EUROL,2024-08-01,0.0,0.0
ADIT-EURO-LIMP-0006,LIMPIADOR DE CONTACTOS SPRAY 400ML EUROL,2024-09-01,0.0,48.0
ADIT-EURO-LIMP-0006,LIMPIADOR DE CONTACTOS SPRAY 400ML EUROL,2024-10-01,0.0,48.0
ADIT-EURO-LIMP-0006,LIMPIADOR DE CONTACTOS SPRAY 400ML EUROL,2024-11-01,2.0,46.0
ADIT-EURO-LIMP-0006,LIMPIADOR DE CONTACTOS SPRAY 400ML EUROL,2024-12-01,2.0,44.0
ADIT-EURO-LIMP-0006,LIMPIADOR DE CONTACTOS SPRAY 400ML EUROL,2025-01-01,2.0,42.0
ADIT-EURO-LIMP-0006,LIMPIADOR DE CONTACTOS SPRAY 400ML EUROL,2025-02-01,1.0,41.0
ADIT-EURO-LIMP-0006,LIMPIADOR DE CONTACTOS SPRAY 400ML EUROL,2025-03-01,0.0,41.0
LIQU-FREN-EIFFEL-0001,LIQUIDO DE FRENOS DOT3 250 ML EIFFEL,2025-04-01,28.0,4736.0
LIQU-FREN-EIFFEL-0001,LIQUIDO DE FRENOS DOT3 250 ML EIFFEL,2025-05-01,549.0,4164.0
LIQU-FREN-EIFFEL-0001,LIQUIDO DE FRENOS DOT3 250 ML EIFFEL,2025-06-01,0.0,4164.0
LIQU-FREN-EIFFEL-0001,LIQUIDO DE FRENOS DOT3 250 ML EIFFEL,2024-07-01,0.0,0.0
LIQU-FREN-EIFFEL-0001,LIQUIDO DE FRENOS DOT3 250 ML EIFFEL,2024-08-01,0.0,0.0
LIQU-FREN-EIFFEL-0001,LIQUIDO DE FRENOS DOT3 250 ML EIFFEL,2024-09-01,0.0,0.0
LIQU-FREN-EIFFEL-0001,LIQUIDO DE FRENOS DOT3 250 ML EIFFEL,2024-10-01,0.0,0.0
LIQU-FREN-EIFFEL-0001,LIQUIDO DE FRENOS DOT3 250 ML EIFFEL,2024-11-01,0.0,0.0
LIQU-FREN-EIFFEL-0001,LIQUIDO DE FRENOS DOT3 250 ML EIFFEL,2024-12-01,0.0,0.0
LIQU-FREN-EIFFEL-0001,LIQUIDO DE FRENOS DOT3 250 ML EIFFEL,2025-01-01,0.0,0.0
LIQU-FREN-EIFFEL-0001,LIQUIDO DE FRENOS DOT3 250 ML EIFFEL,2025-02-01,2.0,4796.0
LIQU-FREN-EIFFEL-0001,LIQUIDO DE FRENOS DOT3 250 ML EIFFEL,2025-03-01,32.0,4764.0
LIQU-FREN-EIFFEL-0002,LIQUIDO DE FRENOS DOT3 500ML EIFFEL,2025-04-01,32.0,2353.0
LIQU-FREN-EIFFEL-0002,LIQUIDO DE FRENOS DOT3 500ML EIFFEL,2025-05-01,146.0,2205.0
LIQU-FREN-EIFFEL-0002,LIQUIDO DE FRENOS DOT3 500ML EIFFEL,2025-06-01,0.0,2205.0
LIQU-FREN-EIFFEL-0002,LIQUIDO DE FRENOS DOT3 500ML EIFFEL,2024-07-01,0.0,0.0
LIQU-FREN-EIFFEL-0002,LIQUIDO DE FRENOS DOT3 500ML EIFFEL,2024-08-01,0.0,0.0
LIQU-FREN-EIFFEL-0002,LIQUIDO DE FRENOS DOT3 500ML EIFFEL,2024-09-01,0.0,0.0
LIQU-FREN-EIFFEL-0002,LIQUIDO DE FRENOS DOT3 500ML EIFFEL,2024-10-01,0.0,0.0
LIQU-FREN-EIFFEL-0002,LIQUIDO DE FRENOS DOT3 500ML EIFFEL,2024-11-01,0.0,0.0
LIQU-FREN-EIFFEL-0002,LIQUIDO DE FRENOS DOT3 500ML EIFFEL,2024-12-01,0.0,0.0
LIQU-FREN-EIFFEL-0002,LIQUIDO DE FRENOS DOT3 500ML EIFFEL,2025-01-01,0.0,0.0
LIQU-FREN-EIFFEL-0002,LIQUIDO DE FRENOS DOT3 500ML EIFFEL,2025-02-01,0.0,2398.0
LIQU-FREN-EIFFEL-0002,LIQUIDO DE FRENOS DOT3 500ML EIFFEL,2025-03-01,13.0,2385.0
LIQU-FREN-EIFIL-0002,LIQUIDO DE FRENOS DOT3 500ML EIFFEL,2025-04-01,0.0,0.0
LIQU-FREN-EIFIL-0002,LIQUIDO DE FRENOS DOT3 500ML EIFFEL,2025-05-01,0.0,0.0
LIQU-FREN-EIFIL-0002,LIQUIDO DE FRENOS DOT3 500ML EIFFEL,2025-06-01,0.0,0.0
LIQU-FREN-EIFIL-0002,LIQUIDO DE FRENOS DOT3 500ML EIFFEL,2024-07-01,0.0,0.0
LIQU-FREN-EIFIL-0002,LIQUIDO DE FRENOS DOT3 500ML EIFFEL,2024-08-01,0.0,0.0
LIQU-FREN-EIFIL-0002,LIQUIDO DE FRENOS DOT3 500ML EIFFEL,2024-09-01,0.0,0.0
LIQU-FREN-EIFIL-0002,LIQUIDO DE FRENOS DOT3 500ML EIFFEL,2024-10-01,0.0,0.0
LIQU-FREN-EIFIL-0002,LIQUIDO DE FRENOS DOT3 500ML EIFFEL,2024-11-01,0.0,0.0
LIQU-FREN-EIFIL-0002,LIQUIDO DE FRENOS DOT3 500ML EIFFEL,2024-12-01,0.0,0.0
LIQU-FREN-EIFIL-0002,LIQUIDO DE FRENOS DOT3 500ML EIFFEL,2025-01-01,0.0,0.0
LIQU-FREN-EIFIL-0002,LIQUIDO DE FRENOS DOT3 500ML EIFFEL,2025-02-01,2.0,0.0
LIQU-FREN-EIFIL-0002,LIQUIDO DE FRENOS DOT3 500ML EIFFEL,2025-03-01,0.0,0.0
LUBR-EIFFEL-GRASA-0001,GRASA N.O PANITA 500 GMS EFFIL,2025-04-01,136.0,1052.0
LUBR-EIFFEL-GRASA-0001,GRASA N.O PANITA 500 GMS EFFIL,2025-05-01,164.0,888.0
LUBR-EIFFEL-GRASA-0001,GRASA N.O PANITA 500 GMS EFFIL,2025-06-01,0.0,888.0
LUBR-EIFFEL-GRASA-0001,GRASA N.O PANITA 500 GMS EFFIL,2024-07-01,0.0,0.0
LUBR-EIFFEL-GRASA-0001,GRASA N.O PANITA 500 GMS EFFIL,2024-08-01,0.0,0.0
LUBR-EIFFEL-GRASA-0001,GRASA N.O PANITA 500 GMS EFFIL,2024-09-01,0.0,0.0
LUBR-EIFFEL-GRASA-0001,GRASA N.O PANITA 500 GMS EFFIL,2024-10-01,0.0,0.0
LUBR-EIFFEL-GRASA-0001,GRASA N.O PANITA 500 GMS EFFIL,2024-11-01,0.0,0.0
LUBR-EIFFEL-GRASA-0001,GRASA N.O PANITA 500 GMS EFFIL,2024-12-01,0.0,0.0
LUBR-EIFFEL-GRASA-0001,GRASA N.O PANITA 500 GMS EFFIL,2025-01-01,0.0,0.0
LUBR-EIFFEL-GRASA-0001,GRASA N.O PANITA 500 GMS EFFIL,2025-02-01,0.0,1200.0
LUBR-EIFFEL-GRASA-0001,GRASA N.O PANITA 500 GMS EFFIL,2025-03-01,12.0,1188.0
LUBR-EIFFEL-GRASA-0002,GRASA N.O  2 CUBETA 18 KGMS  EIFFEL,2025-04-01,2.0,46.0
LUBR-EIFFEL-GRASA-0002,GRASA N.O  2 CUBETA 18 KGMS  EIFFEL,2025-05-01,0.0,46.0
LUBR-EIFFEL-GRASA-0002,GRASA N.O  2 CUBETA 18 KGMS  EIFFEL,2025-06-01,0.0,46.0
LUBR-EIFFEL-GRASA-0002,GRASA N.O  2 CUBETA 18 KGMS  EIFFEL,2024-07-01,0.0,0.0
LUBR-EIFFEL-GRASA-0002,GRASA N.O  2 CUBETA 18 KGMS  EIFFEL,2024-08-01,0.0,0.0
LUBR-EIFFEL-GRASA-0002,GRASA N.O  2 CUBETA 18 KGMS  EIFFEL,2024-09-01,0.0,0.0
LUBR-EIFFEL-GRASA-0002,GRASA N.O  2 CUBETA 18 KGMS  EIFFEL,2024-10-01,0.0,0.0
LUBR-EIFFEL-GRASA-0002,GRASA N.O  2 CUBETA 18 KGMS  EIFFEL,2024-11-01,0.0,0.0
LUBR-EIFFEL-GRASA-0002,GRASA N.O  2 CUBETA 18 KGMS  EIFFEL,2024-12-01,0.0,0.0
LUBR-EIFFEL-GRASA-0002,GRASA N.O  2 CUBETA 18 KGMS  EIFFEL,2025-01-01,0.0,0.0
LUBR-EIFFEL-GRASA-0002,GRASA N.O  2 CUBETA 18 KGMS  EIFFEL,2025-02-01,0.0,48.0
LUBR-EIFFEL-GRASA-0002,GRASA N.O  2 CUBETA 18 KGMS  EIFFEL,2025-03-01,0.0,48.0
LUBR-EUROL-GRASA-0001,GRASA LITHIUM UNIVERSAL EP2 400 GR EUROL,2025-04-01,16.0,278.0
LUBR-EUROL-GRASA-0001,GRASA LITHIUM UNIVERSAL EP2 400 GR EUROL,2025-05-01,2.0,276.0
LUBR-EUROL-GRASA-0001,GRASA LITHIUM UNIVERSAL EP2 400 GR EUROL,2025-06-01,0.0,276.0
LUBR-EUROL-GRASA-0001,GRASA LITHIUM UNIVERSAL EP2 400 GR EUROL,2024-07-01,0.0,0.0
LUBR-EUROL-GRASA-0001,GRASA LITHIUM UNIVERSAL EP2 400 GR EUROL,2024-08-01,0.0,0.0
LUBR-EUROL-GRASA-0001,GRASA LITHIUM UNIVERSAL EP2 400 GR EUROL,2024-09-01,0.0,336.0
LUBR-EUROL-GRASA-0001,GRASA LITHIUM UNIVERSAL EP2 400 GR EUROL,2024-10-01,1.0,335.0
LUBR-EUROL-GRASA-0001,GRASA LITHIUM UNIVERSAL EP2 400 GR EUROL,2024-11-01,6.0,329.0
LUBR-EUROL-GRASA-0001,GRASA LITHIUM UNIVERSAL EP2 400 GR EUROL,2024-12-01,10.0,319.0
LUBR-EUROL-GRASA-0001,GRASA LITHIUM UNIVERSAL EP2 400 GR EUROL,2025-01-01,7.0,312.0
LUBR-EUROL-GRASA-0001,GRASA LITHIUM UNIVERSAL EP2 400 GR EUROL,2025-02-01,1.0,310.0
LUBR-EUROL-GRASA-0001,GRASA LITHIUM UNIVERSAL EP2 400 GR EUROL,2025-03-01,15.0,295.0
